step,ns,e_pot,e_kin,e_tot,T,time_cost_so_far
7150,0.0143,357.8935294151306,122.14785766601562,480.04138708114624,267.8326713063787,80.05925416946411
7200,0.0144,345.6682653427124,133.31411743164062,478.982382774353,292.3168435110653,80.60261106491089
7250,0.014499999999999999,355.8496232032776,123.36279296875,479.2124161720276,270.4966506328561,81.14110398292542
7300,0.0146,339.0514359474182,140.3013458251953,479.3527817726135,307.63768565625014,81.66663599014282
7350,0.0147,352.48521518707275,127.53203582763672,480.0172510147095,279.63851749452397,82.19420099258423
7400,0.014799999999999999,363.1373257637024,116.67088317871094,479.80820894241333,255.82335132614108,82.94978213310242
7450,0.0149,369.79909229278564,110.4061050415039,480.20519733428955,242.0866203208556,83.57204103469849
7500,0.015,346.90851497650146,131.9252471923828,478.8337621688843,289.2714783823911,84.24404692649841
7550,0.015099999999999999,357.50167655944824,121.65342712402344,479.1551036834717,266.7485372464976,84.81664490699768
7600,0.0152,342.8842315673828,136.74502563476562,479.62925720214844,299.8397696319841,85.36960101127625
7650,0.0153,348.91930294036865,130.623046875,479.54234981536865,286.41615372713363,85.90906286239624
7700,0.015399999999999999,344.6908006668091,134.5730438232422,479.26384449005127,295.0772817609337,86.43544721603394
7750,0.0155,341.95865178108215,136.750244140625,478.70889592170715,299.8512122097849,86.94677591323853
7800,0.0156,344.5306439399719,133.41259765625,477.9432415962219,292.5327803447681,87.4834451675415
7850,0.0157,335.14632272720337,143.17007446289062,478.316397190094,313.9279249528565,87.99424695968628
7900,0.015799999999999998,361.2962589263916,118.7405014038086,480.0367603302002,260.3613873457977,88.51979088783264
7950,0.0159,346.0506134033203,131.67361450195312,477.72422790527344,288.71972531071566,89.04794001579285
8000,0.016,334.57778549194336,142.77415466308594,477.3519401550293,313.05979464233786,89.59148287773132
8050,0.0161,337.41225481033325,140.75881958007812,478.1710743904114,308.64078485229044,90.10424900054932
8100,0.0162,338.7298765182495,140.4046173095703,479.1344938278198,307.8641282485186,90.61529493331909
8150,0.0163,340.8148922920227,136.85565185546875,477.67054414749146,300.0823388982291,91.14056992530823
8200,0.016399999999999998,341.418297290802,135.8179473876953,477.2362446784973,297.8069722651912,91.65531301498413
8250,0.0165,328.1614508628845,148.3245086669922,476.4859595298767,325.23001332621305,92.22466993331909
8300,0.0166,344.80419635772705,132.58665466308594,477.390851020813,290.72174147406787,92.7585780620575
8350,0.0167,329.56686639785767,148.2064666748047,477.77333307266235,324.9711835546721,93.29976606369019
8400,0.0168,340.9718265533447,136.76174926757812,477.73357582092285,299.8764394134744,93.83684492111206
8450,0.0169,340.46974182128906,137.84750366210938,478.31724548339844,302.25716475263727,94.38344192504883
8500,0.016999999999999998,329.36744832992554,149.05569458007812,478.42314291000366,326.83327907368823,94.92070508003235
8550,0.0171,346.504487991333,131.44366455078125,477.94815254211426,288.2155158152243,95.4620909690857
8600,0.0172,327.282470703125,150.65985107421875,477.94232177734375,330.3507007233902,95.99251103401184
8650,0.0173,341.68649911880493,136.0952911376953,477.78179025650024,298.41510178012487,96.50788497924805
8700,0.0174,343.2597541809082,136.18002319335938,479.4397773742676,298.6008931091537,97.02245211601257
8750,0.017499999999999998,331.2960252761841,147.3755340576172,478.67155933380127,323.14920397361846,97.55513596534729
8800,0.017599999999999998,329.3922538757324,148.708251953125,478.1005058288574,326.07144428852973,98.08745503425598
8850,0.0177,328.6508593559265,150.52484130859375,479.17570066452026,330.0546658450818,98.60032176971436
8900,0.0178,347.5961356163025,132.3690948486328,479.9652304649353,290.24469973639594,99.11056590080261
8950,0.0179,342.44623613357544,136.93746948242188,479.3837056159973,300.261739781761,99.63221311569214
9000,0.018,335.918399810791,142.9652862548828,478.8836860656738,313.47888741874965,100.15370297431946
9050,0.018099999999999998,332.7210440635681,144.70523071289062,477.42627477645874,317.2940502960812,100.68704605102539
9100,0.0182,340.42483711242676,139.7967987060547,480.22163581848145,306.53136905519386,101.21386289596558
9150,0.0183,336.4687261581421,142.11410522460938,478.58283138275146,311.61250929751566,101.78881692886353
9200,0.0184,338.1539640426636,140.51434326171875,478.6683073043823,308.10472350280384,102.3315360546112
9250,0.0185,329.20488357543945,148.85792541503906,478.0628089904785,326.39963214130177,102.87256598472595
9300,0.0186,350.88074922561646,129.1890869140625,480.06983613967896,283.2719207113209,103.41547203063965
9350,0.018699999999999998,349.3588547706604,129.32460021972656,478.68345499038696,283.5690596980136,103.97190499305725
9400,0.0188,327.742760181427,150.292236328125,478.034996509552,329.5446346872005,104.4899890422821
9450,0.0189,334.09092450141907,145.52703857421875,479.6179630756378,319.09602209489833,105.0237340927124
9500,0.019,343.8466296195984,134.95819091796875,478.80482053756714,295.92179084359447,105.54299402236938
9550,0.0191,343.14921379089355,135.52610778808594,478.6753215789795,297.16705781192184,106.25078296661377
9600,0.0192,335.3416500091553,142.39942932128906,477.74107933044434,312.2381372574489,106.79110503196716
9650,0.019299999999999998,322.7234745025635,154.940185546875,477.6636600494385,339.73615731511285,107.50243377685547
9700,0.0194,341.6478147506714,138.37240600585938,480.02022075653076,303.40811409868263,108.07711601257324
9750,0.0195,334.7979004383087,143.68434143066406,478.4822418689728,315.05555419151244,108.64028978347778
9800,0.0196,335.58444595336914,141.4204559326172,477.0049018859863,310.09154981141467,109.17719006538391
9850,0.0197,339.0257930755615,138.10092163085938,477.1267147064209,302.81283239040243,109.6952850818634
9900,0.019799999999999998,339.72748470306396,138.63839721679688,478.36588191986084,303.9913509882251,110.21528720855713
9950,0.019899999999999998,338.70074129104614,139.7595977783203,478.46033906936646,306.4497988660759,110.7369658946991
10000,0.02,335.4990453720093,142.2689971923828,477.7680425643921,311.9521397280885,111.25904393196106
10050,0.0201,326.95988035202026,150.82363891601562,477.7835192680359,330.70983706875217,111.77306699752808
10100,0.0202,333.54370069503784,143.1048583984375,476.64855909347534,313.78492618817626,112.29106903076172
