step,ns,e_pot,e_kin,e_tot,T,time_cost_so_far
6400,0.012799999999999999,-406758.09375,11.16332721710205,-406746.9304227829,178.33783477555096,566.7857880592346
6450,0.0129,-406756.0,9.552092552185059,-406746.4479074478,152.59782950038536,571.4612481594086
6500,0.013,-406758.46875,11.67436695098877,-406746.794383049,186.50186310269788,576.0781247615814
6550,0.013099999999999999,-406757.25,10.596511840820312,-406746.6534881592,169.28277216225462,580.7879779338837
6600,0.0132,-406758.09375,11.237225532531738,-406746.85652446747,179.51838474161318,585.5057096481323
6650,0.0133,-406756.375,9.828556060791016,-406746.5464439392,157.01442524826464,590.1669843196869
6700,0.013399999999999999,-406756.125,9.524529457092285,-406746.6004705429,152.15749996395223,594.8693525791168
6750,0.0135,-406758.53125,11.591207504272461,-406746.9400424957,185.173363509333,599.6819224357605
6800,0.0136,-406757.625,10.592327117919922,-406747.0326728821,169.215919833493,604.2284779548645
6850,0.013699999999999999,-406759.9375,13.189704895019531,-406746.747795105,210.70988662794886,608.7971971035004
6900,0.0138,-406755.15625,8.831331253051758,-406746.32491874695,141.08342998690281,613.8763258457184
6950,0.0139,-406758.34375,11.668009757995605,-406746.675740242,186.40030484756457,618.4342682361603
7000,0.013999999999999999,-406757.34375,10.451749801635742,-406746.89200019836,166.97015083316563,623.0909371376038
7050,0.0141,-406759.03125,12.213647842407227,-406746.8176021576,195.11705323741498,627.7437872886658
7100,0.014199999999999999,-406756.84375,10.417288780212402,-406746.4264612198,166.41962464816075,632.5734367370605
7150,0.0143,-406757.21875,10.621286392211914,-406746.5974636078,169.67855379319573,637.2179832458496
7200,0.0144,-406756.3125,9.820699691772461,-406746.4918003082,156.88891716158776,640.8967609405518
7250,0.014499999999999999,-406756.0625,9.436700820922852,-406746.6257991791,150.75440852883324,644.8100590705872
7300,0.0146,-406757.8125,11.347341537475586,-406746.4651584625,181.27752424490882,649.440194606781
7350,0.0147,-406757.0625,10.598737716674805,-406746.4637622833,169.3183312632869,653.981273651123
7400,0.014799999999999999,-406756.71875,10.463050842285156,-406746.2556991577,167.15068868545035,658.4537882804871
7450,0.0149,-406758.4375,11.745031356811523,-406746.6924686432,187.63075029600924,663.0143508911133
7500,0.015,-406756.84375,10.23165512084961,-406746.61209487915,163.454065704273,667.8741171360016
7550,0.015099999999999999,-406758.5,12.080684661865234,-406746.41931533813,192.99292256726832,672.4233331680298
7600,0.0152,-406756.59375,10.2293701171875,-406746.3643798828,163.41756201700935,677.0632193088531
7650,0.0153,-406757.0625,10.21109390258789,-406746.8514060974,163.1255934599474,681.716379404068
7700,0.015399999999999999,-406758.25,11.510870933532715,-406746.73912906647,183.88996029088477,686.2909388542175
7750,0.0155,-406757.65625,11.142512321472168,-406746.5137376785,178.0053099515876,690.8965826034546
7800,0.0156,-406758.53125,12.138814926147461,-406746.39243507385,193.92157271479252,695.5744385719299
7850,0.0157,-406757.1875,10.6365966796875,-406746.5509033203,169.92314068607155,700.2215104103088
7900,0.015799999999999998,-406757.9375,11.202284812927246,-406746.7352151871,178.96019521992483,705.061776638031
7950,0.0159,-406758.875,12.371026992797852,-406746.5039730072,197.6312370800674,709.7279074192047
8000,0.016,-406757.25,11.054834365844727,-406746.19516563416,176.60462568783242,714.4010331630707
8050,0.0161,-406758.5,12.033456802368164,-406746.46654319763,192.23844193259802,719.5163052082062
8100,0.0162,-406758.34375,11.65318775177002,-406746.69056224823,186.16351840872838,724.3559572696686
8150,0.0163,-406756.90625,10.428190231323242,-406746.4780597687,166.59377892575287,729.0169348716736
8200,0.016399999999999998,-406758.375,12.091667175292969,-406746.2833328247,193.1683718421131,733.6391718387604
8250,0.0165,-406758.28125,11.759679794311523,-406746.5215702057,187.86476391719853,738.4097092151642
8300,0.0166,-406759.4375,12.848432540893555,-406746.5890674591,205.25794819418672,743.3930630683899
8350,0.0167,-406758.9375,12.292367935180664,-406746.6451320648,196.37463268711866,747.953675031662
8400,0.0168,-406756.96875,10.591728210449219,-406746.37702178955,169.206352089085,752.4512591362
8450,0.0169,-406756.6875,10.253101348876953,-406746.4343986511,163.79667627154544,757.2839395999908
8500,0.016999999999999998,-406757.40625,10.755056381225586,-406746.6511936188,171.81557349482196,761.7951228618622
8550,0.0171,-406757.0625,10.313587188720703,-406746.7489128113,164.7629575157062,766.3695635795593
8600,0.0172,-406755.8125,9.440699577331543,-406746.37180042267,150.8182899815446,770.9424216747284
8650,0.0173,-406757.09375,10.874260902404785,-406746.2194890976,173.71990504303517,775.6622676849365
8700,0.0174,-406758.34375,11.799800872802734,-406746.5439491272,188.50571138096373,780.3778364658356
8750,0.017499999999999998,-406759.40625,12.504873275756836,-406746.90137672424,199.76947560263733,784.9559161663055
8800,0.017599999999999998,-406756.25,9.81700325012207,-406746.4329967499,156.82986528686575,789.8346364498138
8850,0.0177,-406756.75,10.43148422241211,-406746.3185157776,166.64640151999686,794.5078587532043
8900,0.0178,-406758.03125,11.774916648864746,-406746.25633335114,188.10817769491607,799.1212937831879
8950,0.0179,-406760.875,13.959623336791992,-406746.9153766632,223.00958771071535,803.8351063728333
9000,0.018,-406758.84375,12.155757904052734,-406746.68799209595,194.19224237586343,808.43399310112
9050,0.018099999999999998,-406758.53125,11.917923927307129,-406746.6133260727,190.39276614230008,813.3218193054199
9100,0.0182,-406758.0,11.418764114379883,-406746.5812358856,182.41852347134815,817.907534122467
9150,0.0183,-406758.84375,11.907883644104004,-406746.9358663559,190.23236930610992,822.4977645874023
9200,0.0184,-406756.75,9.947151184082031,-406746.8028488159,158.90902146419012,827.166919708252
9250,0.0185,-406757.71875,10.969423294067383,-406746.74932670593,175.24015564136675,831.8755667209625
9300,0.0186,-406756.375,9.779424667358398,-406746.59557533264,156.22953503104918,836.1791977882385
9350,0.018699999999999998,-406757.8125,11.173202514648438,-406746.63929748535,178.49559591145038,840.8358435630798
9400,0.0188,-406758.34375,11.59804916381836,-406746.7457008362,185.28266127745877,845.4522306919098
9450,0.0189,-406756.9375,10.444541931152344,-406746.49295806885,166.85500272451011,850.2227356433868
9500,0.019,-406756.90625,10.674448013305664,-406746.2318019867,170.52782822676184,855.0712945461273
9550,0.0191,-406756.375,10.028749465942383,-406746.34625053406,160.21258093399467,859.7538421154022
9600,0.0192,-406757.625,10.722627639770508,-406746.90237236023,171.29751365270474,864.3266777992249
9650,0.019299999999999998,-406758.40625,11.765928268432617,-406746.64032173157,187.9645853524871,868.9733228683472
9700,0.0194,-406757.96875,11.55392837524414,-406746.41482162476,184.5778171257204,873.6171689033508
9750,0.0195,-406758.09375,11.807668685913086,-406746.2860813141,188.6314022907822,878.6495444774628
9800,0.0196,-406759.59375,12.796473503112793,-406746.7972764969,204.4278854257456,883.6456253528595
9850,0.0197,-406760.15625,13.215394973754883,-406746.94085502625,211.1202941102143,888.3248422145844
9900,0.019799999999999998,-406759.6875,12.638895988464355,-406747.04860401154,201.91053264863956,892.8780281543732
9950,0.019899999999999998,-406756.40625,9.901740074157715,-406746.50450992584,158.18356400324151,897.3003942966461
10000,0.02,-406758.96875,11.936306953430176,-406747.03244304657,190.6864410486832,901.9501047134399
10050,0.0201,-406757.5,10.616242408752441,-406746.88375759125,169.59797449355574,906.8936064243317
10100,0.0202,-406757.59375,11.177983283996582,-406746.415766716,178.57197027883464,911.5640745162964
10150,0.0203,-406756.6875,10.368293762207031,-406746.3192062378,165.63691307338215,916.1360704898834
10200,0.020399999999999998,-406758.6875,11.971960067749023,-406746.71553993225,191.2560113109333,920.9829089641571
10250,0.020499999999999997,-406758.96875,12.239957809448242,-406746.72879219055,195.53736363984794,925.6202363967896
10300,0.0206,-406758.25,11.449968338012695,-406746.800031662,182.9170212373191,930.3265421390533
10350,0.0207,-406757.875,11.354330062866211,-406746.52066993713,181.3891682433512,934.9122745990753
10400,0.0208,-406757.09375,10.401710510253906,-406746.69203948975,166.1707566467202,939.6739270687103
10450,0.0209,-406761.0,14.046733856201172,-406746.9532661438,224.4012069937018,944.4598522186279
10500,0.020999999999999998,-406759.5625,12.865558624267578,-406746.69694137573,205.53154302552247,949.2599022388458
10550,0.0211,-406758.34375,12.031408309936523,-406746.31234169006,192.2057165902598,953.9615738391876
10600,0.0212,-406755.96875,9.649869918823242,-406746.3188800812,154.15985518656205,958.5506014823914
10650,0.0213,-406756.625,10.120552062988281,-406746.504447937,161.6791577050183,963.396383523941
10700,0.0214,-406756.46875,9.710527420043945,-406746.75822257996,155.12887877784613,968.1096820831299
10750,0.0215,-406757.40625,10.825740814208984,-406746.5805091858,172.94478062863104,972.80331158638
10800,0.021599999999999998,-406755.84375,9.462373733520508,-406746.3813762665,151.16454177638636,977.8145332336426
10850,0.0217,-406758.75,12.234943389892578,-406746.5150566101,195.45725663332362,982.289469242096
10900,0.0218,-406757.46875,10.727503776550293,-406746.74124622345,171.3754115462686,987.0307087898254
10950,0.0219,-406757.21875,10.478782653808594,-406746.7399673462,167.4020095640401,991.9580500125885
11000,0.022,-406756.75,10.23919677734375,-406746.51080322266,163.57454615455717,996.8036961555481
11050,0.022099999999999998,-406757.125,10.628459930419922,-406746.4965400696,169.79315343242658,1001.6355121135712
11100,0.022199999999999998,-406757.28125,10.379018783569336,-406746.90223121643,165.80824882754195,1006.7808651924133
11150,0.0223,-406758.09375,11.391777992248535,-406746.70197200775,181.9874112683017,1011.5856108665466
11200,0.0224,-406759.71875,13.085001945495605,-406746.6337480545,209.03722247060833,1016.2653293609619
11250,0.0225,-406756.375,9.898382186889648,-406746.4766178131,158.12992064645718,1021.1410937309265
11300,0.0226,-406759.28125,12.588457107543945,-406746.69279289246,201.1047548875015,1026.022688627243
11350,0.022699999999999998,-406757.0625,9.981386184692383,-406747.0811138153,159.4559368921493,1030.6187739372253
11400,0.022799999999999997,-406757.65625,10.752490997314453,-406746.9037590027,171.77459064059025,1035.145234823227
11450,0.0229,-406758.46875,12.027790069580078,-406746.4409599304,192.1479140070051,1039.3731052875519
11500,0.023,-406757.125,10.316655158996582,-406746.808344841,164.8119693529045,1043.6909728050232
11550,0.0231,-406756.9375,10.193239212036133,-406746.74426078796,162.84035888859938,1047.9061472415924
11600,0.0232,-406758.4375,11.540597915649414,-406746.89690208435,184.36485863633342,1052.1498441696167
11650,0.023299999999999998,-406757.125,10.584381103515625,-406746.5406188965,169.08897963220724,1056.3830199241638
11700,0.0234,-406756.71875,10.204193115234375,-406746.51455688477,163.01535110559027,1060.6281969547272
11750,0.0235,-406759.5,12.635804176330566,-406746.86419582367,201.86113992989635,1065.0215876102448
11800,0.0236,-406759.1875,12.166664123535156,-406747.02083587646,194.36647282976452,1069.3788681030273
11850,0.0237,-406758.1875,11.188657760620117,-406746.9988422394,178.74249856411924,1073.6659331321716
11900,0.023799999999999998,-406757.375,11.040157318115234,-406746.3348426819,176.37015500878925,1078.177705526352
11950,0.023899999999999998,-406758.4375,11.707296371459961,-406746.73020362854,187.0279214572581,1082.5161316394806
12000,0.024,-406757.65625,10.819137573242188,-406746.83711242676,172.8392916759543,1086.9401624202728
12050,0.0241,-406758.0625,11.154460906982422,-406746.908039093,178.19619254663192,1091.4424724578857
12100,0.0242,-406759.1875,12.484777450561523,-406746.70272254944,199.44843816606829,1095.824984550476
12150,0.0243,-406756.6875,10.10067367553711,-406746.58682632446,161.3615939081388,1100.7812514305115
12200,0.024399999999999998,-406758.46875,11.856027603149414,-406746.61272239685,189.40395194594277,1105.1793222427368
12250,0.024499999999999997,-406758.25,11.562382698059082,-406746.68761730194,184.71287772154352,1109.4887158870697
12300,0.0246,-406756.03125,9.50112247467041,-406746.53012752533,151.78356569842683,1113.8429589271545
12350,0.0247,-406757.4375,11.30471420288086,-406746.1327857971,180.5965385131433,1118.1463289260864
12400,0.0248,-406757.34375,10.99148178100586,-406746.352268219,175.59254724671234,1122.5257894992828
12450,0.0249,-406757.625,10.788034439086914,-406746.8369655609,172.34240884773376,1126.8151552677155
12500,0.024999999999999998,-406758.03125,11.407379150390625,-406746.6238708496,182.2366449160254,1130.9330673217773
12550,0.025099999999999997,-406756.1875,9.80792236328125,-406746.3795776367,156.68479512404255,1135.0543179512024
12600,0.0252,-406758.25,11.91323471069336,-406746.3367652893,190.31785436004827,1139.5271301269531
12650,0.0253,-406758.6875,12.156116485595703,-406746.5313835144,194.1979708342988,1144.2076752185822
12700,0.0254,-406756.96875,9.989879608154297,-406746.97887039185,159.59162213370607,1148.743511915207
12750,0.0255,-406756.90625,9.972899436950684,-406746.93335056305,159.32035829742512,1153.3569798469543
12800,0.025599999999999998,-406757.625,10.96285629272461,-406746.6621437073,175.13524562863827,1157.6818544864655
12850,0.025699999999999997,-406758.78125,12.365778923034668,-406746.41547107697,197.54739743440302,1161.9073934555054
12900,0.0258,-406756.9375,10.354316711425781,-406746.5831832886,165.41362507649737,1166.193749666214
12950,0.0259,-406757.625,10.750101089477539,-406746.8748989105,171.73641107452903,1170.3777816295624
13000,0.026,-406755.875,9.43885612487793,-406746.4361438751,150.7888402204926,1174.81041264534
13050,0.026099999999999998,-406756.9375,10.72523021697998,-406746.212269783,171.3390906821465,1179.1259896755219
13100,0.026199999999999998,-406761.125,14.141304969787598,-406746.9836950302,225.91201172971978,1183.3700942993164
13150,0.0263,-406758.59375,11.792104721069336,-406746.80164527893,188.38276281826856,1187.7775502204895
13200,0.0264,-406755.40625,8.884480476379395,-406746.5217695236,141.9325063620656,1192.0246603488922
13250,0.0265,-406756.28125,9.85132122039795,-406746.4299287796,157.37810618260121,1196.376442193985
13300,0.0266,-406759.125,12.702651977539062,-406746.42234802246,202.92905560549943,1200.876558303833
13350,0.026699999999999998,-406758.15625,11.30322265625,-406746.85302734375,180.57271056369405,1205.5306990146637
13400,0.026799999999999997,-406759.59375,12.463434219360352,-406747.13031578064,199.1074730070698,1209.9076600074768
13450,0.0269,-406755.5,9.008905410766602,-406746.49109458923,143.9202357333511,1214.4097170829773
13500,0.027,-406756.78125,10.513736724853516,-406746.26751327515,167.9604123793936,1218.7732644081116
13550,0.0271,-406759.25,12.678916931152344,-406746.57108306885,202.54988040991614,1223.089988231659
13600,0.0272,-406759.59375,12.76930046081543,-406746.8244495392,203.9937871113871,1227.4010269641876
13650,0.027299999999999998,-406756.75,10.347664833068848,-406746.40233516693,165.30735912546902,1231.7693693637848
13700,0.027399999999999997,-406757.21875,10.756389617919922,-406746.4623603821,171.83687239081303,1236.089467048645
13750,0.0275,-406757.25,10.63833236694336,-406746.61166763306,169.9508688625406,1240.3647527694702
13800,0.0276,-406759.8125,13.012014389038086,-406746.80048561096,207.87122217956147,1244.8143496513367
13850,0.0277,-406757.3125,10.837676048278809,-406746.4748239517,173.13544993001022,1249.2790610790253
13900,0.0278,-406755.96875,9.864848136901855,-406746.1039018631,157.5942031359182,1253.6442286968231
13950,0.027899999999999998,-406755.75,9.340572357177734,-406746.4094276428,149.21872461030213,1257.8617012500763
14000,0.027999999999999997,-406757.78125,10.923297882080078,-406746.8579521179,174.50328696933283,1262.1584284305573
14050,0.0281,-406758.625,11.78482723236084,-406746.84017276764,188.26650253550196,1266.5142481327057
14100,0.0282,-406755.5625,9.396251678466797,-406746.16624832153,150.10822013501016,1271.0539598464966
14150,0.0283,-406756.46875,10.256096839904785,-406746.2126531601,163.84453022884722,1275.4884696006775
