measure_name,epoch,valid_loss,test_loss,min_epoch,min_valid_loss,min_test_loss
u0, 0,1.6029173135757446,1.5313948392868042,0,1.6029173135757446,1.5313948392868042
u0, 1,0.9161332845687866,0.8547847270965576,1,0.9161332845687866,0.8547847270965576
u0, 2,0.5957898497581482,0.55035400390625,2,0.5957898497581482,0.55035400390625
u0, 3,0.4591038227081299,0.4227159023284912,3,0.4591038227081299,0.4227159023284912
u0, 4,0.4330355226993561,0.4086299538612366,4,0.4330355226993561,0.4086299538612366
u0, 5,0.22160138189792633,0.19824230670928955,5,0.22160138189792633,0.19824230670928955
u0, 6,1.090381145477295,1.065284013748169,5,0.22160138189792633,0.19824230670928955
u0, 7,1.4045292139053345,1.3829437494277954,5,0.22160138189792633,0.19824230670928955
u0, 8,1.2904661893844604,1.2684028148651123,5,0.22160138189792633,0.19824230670928955
u0, 9,0.38361358642578125,0.37039774656295776,5,0.22160138189792633,0.19824230670928955
u0, 10,0.2006603628396988,0.1837790161371231,10,0.2006603628396988,0.1837790161371231
u0, 11,0.47806623578071594,0.45957764983177185,10,0.2006603628396988,0.1837790161371231
u0, 12,0.3397977650165558,0.32612231373786926,10,0.2006603628396988,0.1837790161371231
u0, 13,0.8532220125198364,0.8426511287689209,10,0.2006603628396988,0.1837790161371231
u0, 14,0.17733825743198395,0.16554194688796997,14,0.17733825743198395,0.16554194688796997
u0, 15,0.22092226147651672,0.2119365632534027,14,0.17733825743198395,0.16554194688796997
u0, 16,0.39752650260925293,0.38987383246421814,14,0.17733825743198395,0.16554194688796997
u0, 17,1.137133002281189,1.1286715269088745,14,0.17733825743198395,0.16554194688796997
u0, 18,0.7504865527153015,0.7465206384658813,14,0.17733825743198395,0.16554194688796997
u0, 19,0.30136966705322266,0.29586124420166016,14,0.17733825743198395,0.16554194688796997
u0, 20,0.8074694275856018,0.8010263442993164,14,0.17733825743198395,0.16554194688796997
u0, 21,0.2930648922920227,0.28525304794311523,14,0.17733825743198395,0.16554194688796997
u0, 22,0.283181369304657,0.27869945764541626,14,0.17733825743198395,0.16554194688796997
u0, 23,0.7642696499824524,0.7599656581878662,14,0.17733825743198395,0.16554194688796997
u0, 24,0.06948810815811157,0.06519061326980591,24,0.06948810815811157,0.06519061326980591
u0, 25,0.12685751914978027,0.12315325438976288,24,0.06948810815811157,0.06519061326980591
u0, 26,0.1355808824300766,0.13144628703594208,24,0.06948810815811157,0.06519061326980591
u0, 27,0.5062588453292847,0.501021146774292,24,0.06948810815811157,0.06519061326980591
u0, 28,0.19101323187351227,0.18817207217216492,24,0.06948810815811157,0.06519061326980591
u0, 29,0.11228981614112854,0.10980339348316193,24,0.06948810815811157,0.06519061326980591
u0, 30,0.22820238769054413,0.22370299696922302,24,0.06948810815811157,0.06519061326980591
u0, 31,0.4544331431388855,0.45185545086860657,24,0.06948810815811157,0.06519061326980591
u0, 32,0.09865584969520569,0.09528350085020065,24,0.06948810815811157,0.06519061326980591
u0, 33,0.33854958415031433,0.3347828984260559,24,0.06948810815811157,0.06519061326980591
u0, 34,0.17153100669384003,0.16878682374954224,24,0.06948810815811157,0.06519061326980591
u0, 35,0.2632799744606018,0.2599968910217285,24,0.06948810815811157,0.06519061326980591
u0, 36,0.16851893067359924,0.1655367761850357,24,0.06948810815811157,0.06519061326980591
u0, 37,0.32926714420318604,0.32646578550338745,24,0.06948810815811157,0.06519061326980591
u0, 38,0.09235318750143051,0.08930296450853348,24,0.06948810815811157,0.06519061326980591
u0, 39,0.15691155195236206,0.15288808941841125,24,0.06948810815811157,0.06519061326980591
u0, 40,0.16162465512752533,0.15817399322986603,24,0.06948810815811157,0.06519061326980591
u0, 41,0.26274368166923523,0.25973933935165405,24,0.06948810815811157,0.06519061326980591
u0, 42,0.2547438442707062,0.25154098868370056,24,0.06948810815811157,0.06519061326980591
u0, 43,0.08836939930915833,0.08584559708833694,24,0.06948810815811157,0.06519061326980591
u0, 44,0.34755373001098633,0.34444209933280945,24,0.06948810815811157,0.06519061326980591
u0, 45,0.5300095677375793,0.5253031253814697,24,0.06948810815811157,0.06519061326980591
