#"Progress (%)"	"Step"	"Time (ps)"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"	"Elapsed Time (s)"	"Time Remaining"
53.2%	26600	53.20000000001905	434.7071533203125	309.10245428580066	1.29e+03	3.5488271713256836	0:03
53.4%	26700	53.4000000000193	431.67108154296875	314.6830422859095	1.29e+03	3.561107873916626	0:03
53.6%	26800	53.60000000001954	414.69976806640625	308.6938749303611	1.29e+03	3.5737900733947754	0:03
53.8%	26900	53.800000000019786	438.4259338378906	310.73390691875886	1.29e+03	3.5873091220855713	0:03
54.0%	27000	54.00000000002003	430.8232116699219	293.6125102193999	1.29e+03	3.6012980937957764	0:03
54.2%	27100	54.200000000020275	355.80596923828125	304.236466340823	1.29e+03	3.6145191192626953	0:03
54.4%	27200	54.40000000002052	393.3236999511719	303.0719810266273	1.29e+03	3.6269900798797607	0:03
54.6%	27300	54.60000000002076	375.7541809082031	305.43293651599186	1.29e+03	3.6406030654907227	0:03
54.8%	27400	54.80000000002101	353.99554443359375	312.6243555430208	1.29e+03	3.654792070388794	0:03
55.0%	27500	55.00000000002125	357.7730712890625	288.97628913773013	1.29e+03	3.667423963546753	0:03
55.2%	27600	55.2000000000215	389.2518615722656	306.5933571423949	1.29e+03	3.679918050765991	0:02
55.4%	27700	55.40000000002174	337.223876953125	310.14605517791716	1.29e+03	3.692470073699951	0:02
55.6%	27800	55.600000000021986	365.40765380859375	318.3634719745376	1.29e+03	3.7050700187683105	0:02
55.8%	27900	55.80000000002223	332.1476745605469	302.73190737096365	1.29e+03	3.71914005279541	0:02
56.0%	28000	56.000000000022474	359.60382080078125	292.2838326828229	1.29e+03	3.7317280769348145	0:02
56.2%	28100	56.20000000002272	360.6907958984375	306.45811796898545	1.29e+03	3.745967149734497	0:02
56.4%	28200	56.40000000002296	314.546875	337.7801103076754	1.29e+03	3.758507013320923	0:02
56.6%	28300	56.60000000002321	406.6039733886719	306.0310716153507	1.29e+03	3.770780086517334	0:02
56.8%	28400	56.80000000002345	449.2663269042969	311.0884768464909	1.29e+03	3.783339023590088	0:02
57.0%	28500	57.0000000000237	405.20733642578125	325.3905288377673	1.29e+03	3.7975001335144043	0:02
57.2%	28600	57.20000000002394	401.8453369140625	314.4774795268066	1.29e+03	3.810271978378296	0:02
57.4%	28700	57.400000000024185	438.72418212890625	290.6794060303457	1.29e+03	3.8228440284729004	0:02
57.6%	28800	57.60000000002443	390.22552490234375	312.3449020703147	1.29e+03	3.835552930831909	0:02
57.8%	28900	57.800000000024674	408.94171142578125	328.95950151645917	1.29e+03	3.8495941162109375	0:02
58.0%	29000	58.00000000002492	411.4361572265625	299.10165910141814	1.29e+03	3.863401174545288	0:02
58.2%	29100	58.20000000002516	394.55517578125	318.0379075313176	1.29e+03	3.8767778873443604	0:02
58.4%	29200	58.40000000002541	424.9810485839844	279.4574826856309	1.29e+03	3.889552116394043	0:02
58.6%	29300	58.60000000002565	369.7890930175781	320.52815685022756	1.29e+03	3.902233123779297	0:02
58.8%	29400	58.800000000025896	370.36907958984375	327.7964032847166	1.29e+03	3.9147989749908447	0:02
59.0%	29500	59.00000000002614	362.8208923339844	323.19597688439273	1.29e+03	3.9273791313171387	0:02
59.2%	29600	59.200000000026385	348.92529296875	327.28899312148815	1.29e+03	3.9414162635803223	0:02
59.4%	29700	59.40000000002663	375.1144714355469	331.77044572795353	1.29e+03	3.9553310871124268	0:02
59.6%	29800	59.600000000026874	385.563720703125	318.1261144571215	1.29e+03	3.9693610668182373	0:02
59.8%	29900	59.80000000002712	445.1263732910156	329.4291249607175	1.29e+03	3.9821159839630127	0:02
60.0%	30000	60.00000000002736	443.21649169921875	325.9917122228049	1.29e+03	3.9964232444763184	0:02
60.2%	30100	60.20000000002761	420.0686950683594	336.45498130888683	1.29e+03	4.010831117630005	0:02
60.4%	30200	60.40000000002785	431.191162109375	307.7740782570181	1.29e+03	4.023385047912598	0:02
60.6%	30300	60.600000000028096	378.29119873046875	328.1380438498332	1.29e+03	4.036098957061768	0:02
60.8%	30400	60.80000000002834	445.07086181640625	286.2698666771868	1.29e+03	4.048689126968384	0:02
61.0%	30500	61.000000000028585	396.8362121582031	296.631312730022	1.29e+03	4.06123685836792	0:02
61.2%	30600	61.20000000002883	415.61474609375	281.02851183522995	1.29e+03	4.073690176010132	0:02
61.4%	30700	61.400000000029074	404.1357727050781	328.50452609939975	1.29e+03	4.086621046066284	0:02
61.6%	30800	61.60000000002932	328.9993591308594	299.85203837036363	1.29e+03	4.099410057067871	0:02
61.8%	30900	61.80000000002956	384.94244384765625	308.64464943654394	1.29e+03	4.111940145492554	0:02
62.0%	31000	62.00000000002981	429.2119140625	281.89814138973486	1.29e+03	4.126112937927246	0:02
62.2%	31100	62.20000000003005	433.22283935546875	290.1578762100779	1.29e+03	4.140320062637329	0:02
62.4%	31200	62.400000000030296	427.28204345703125	299.2918301223493	1.29e+03	4.1543989181518555	0:02
62.6%	31300	62.60000000003054	415.4643859863281	323.17565479252556	1.29e+03	4.166733980178833	0:02
62.8%	31400	62.800000000030785	460.37579345703125	329.3138400620291	1.29e+03	4.180781126022339	0:02
63.0%	31500	63.00000000003103	441.84808349609375	349.5518986653859	1.29e+03	4.193359136581421	0:02
63.2%	31600	63.200000000031274	418.353515625	332.40610198757753	1.29e+03	4.207486867904663	0:02
63.4%	31700	63.40000000003152	456.14990234375	318.73409986440805	1.29e+03	4.219930171966553	0:02
63.6%	31800	63.60000000003176	403.27752685546875	338.0567783749368	1.29e+03	4.2325439453125	0:02
63.8%	31900	63.80000000003201	404.4615478515625	326.09040294636503	1.29e+03	4.245187044143677	0:02
64.0%	32000	64.00000000003224	424.95068359375	317.1504905241946	1.29e+03	4.259332180023193	0:02
64.2%	32100	64.20000000003178	393.96295166015625	362.65695588536437	1.29e+03	4.2724621295928955	0:02
64.4%	32200	64.40000000003131	413.7494812011719	350.0980395071789	1.29e+03	4.2848732471466064	0:02
64.6%	32300	64.60000000003085	394.3311767578125	301.85989264493	1.29e+03	4.297757148742676	0:02
64.8%	32400	64.80000000003038	407.53790283203125	313.2132651207237	1.29e+03	4.310186862945557	0:02
65.0%	32500	65.00000000002991	365.21649169921875	295.565350631781	1.29e+03	4.323869228363037	0:02
65.2%	32600	65.20000000002945	354.25469970703125	323.5659293318757	1.29e+03	4.336993932723999	0:02
65.4%	32700	65.40000000002898	323.88287353515625	297.630056425614	1.29e+03	4.350438117980957	0:02
65.6%	32800	65.60000000002852	352.88458251953125	303.5809348911339	1.29e+03	4.363844156265259	0:02
65.8%	32900	65.80000000002805	334.820068359375	323.61095770686677	1.29e+03	4.377127170562744	0:02
66.0%	33000	66.00000000002758	326.75390625	295.73680681734635	1.29e+03	4.390660047531128	0:02
66.2%	33100	66.20000000002712	336.1444091796875	276.51489755628205	1.29e+03	4.4048309326171875	0:02
66.4%	33200	66.40000000002665	318.50628662109375	307.9008986758248	1.29e+03	4.418075084686279	0:02
66.6%	33300	66.60000000002618	327.86773681640625	302.5561120299878	1.29e+03	4.4308531284332275	0:02
66.8%	33400	66.80000000002572	328.36444091796875	309.3372457425359	1.29e+03	4.4437150955200195	0:02
67.0%	33500	67.00000000002525	339.8079833984375	294.76128894636787	1.29e+03	4.457627058029175	0:02
67.2%	33600	67.20000000002479	314.8480224609375	285.5196984405089	1.29e+03	4.470185995101929	0:02
67.4%	33700	67.40000000002432	341.56201171875	294.0399903575998	1.29e+03	4.484499216079712	0:02
67.6%	33800	67.60000000002385	311.4813232421875	299.254804148091	1.29e+03	4.497053146362305	0:02
67.8%	33900	67.80000000002339	305.54608154296875	288.18333704642146	1.3e+03	4.5094521045684814	0:02
68.0%	34000	68.00000000002292	279.88018798828125	282.0370372950463	1.3e+03	4.52343487739563	0:02
68.2%	34100	68.20000000002246	323.7335205078125	312.99399268160755	1.29e+03	4.5379791259765625	0:02
68.4%	34200	68.40000000002199	277.70513916015625	288.9438993255486	1.29e+03	4.55078125	0:02
68.6%	34300	68.60000000002152	302.189208984375	319.91095306845966	1.29e+03	4.564716100692749	0:02
68.8%	34400	68.80000000002106	299.65228271484375	332.87758203079676	1.29e+03	4.5777692794799805	0:02
69.0%	34500	69.00000000002059	335.33355712890625	287.99023428277604	1.3e+03	4.5900719165802	0:02
69.2%	34600	69.20000000002013	362.6646728515625	299.2450514245448	1.3e+03	4.602650165557861	0:02
69.4%	34700	69.40000000001966	312.4322509765625	299.3248504914043	1.3e+03	4.616305112838745	0:02
69.6%	34800	69.6000000000192	287.9638671875	326.29254586398497	1.3e+03	4.629514932632446	0:02
69.8%	34900	69.80000000001873	298.54718017578125	305.71704218819326	1.3e+03	4.643205165863037	0:02
70.0%	35000	70.00000000001826	288.603759765625	318.7545007854643	1.3e+03	4.656596899032593	0:02
70.2%	35100	70.2000000000178	325.00408935546875	324.21708012950535	1.3e+03	4.669674873352051	0:01
70.4%	35200	70.40000000001733	316.93408203125	320.3127501934482	1.29e+03	4.683865070343018	0:01
70.6%	35300	70.60000000001686	324.734130859375	292.6510691607332	1.3e+03	4.696425914764404	0:01
70.8%	35400	70.8000000000164	337.17449951171875	307.90328673019803	1.29e+03	4.710406064987183	0:01
71.0%	35500	71.00000000001593	305.69927978515625	309.3239371964676	1.3e+03	4.722952127456665	0:01
71.2%	35600	71.20000000001546	269.93670654296875	323.53937728158246	1.3e+03	4.736627101898193	0:01
71.4%	35700	71.400000000015	279.81048583984375	333.51974928982156	1.29e+03	4.750936985015869	0:01
71.6%	35800	71.60000000001453	287.68731689453125	300.0396309945159	1.29e+03	4.764014959335327	0:01
71.8%	35900	71.80000000001407	326.11810302734375	318.9319640258433	1.29e+03	4.777195930480957	0:01
72.0%	36000	72.0000000000136	259.668212890625	354.73068669696437	1.3e+03	4.7894299030303955	0:01
72.2%	36100	72.20000000001313	288.49969482421875	322.19009841811726	1.29e+03	4.804478883743286	0:01
72.4%	36200	72.40000000001267	342.19488525390625	290.02478560075684	1.29e+03	4.819145202636719	0:01
72.6%	36300	72.6000000000122	329.5943603515625	313.33341634527085	1.29e+03	4.832237958908081	0:01
72.8%	36400	72.80000000001174	326.74652099609375	309.5633404889462	1.29e+03	4.846224069595337	0:01
73.0%	36500	73.00000000001127	239.30462646484375	342.13993990221536	1.29e+03	4.859525203704834	0:01
73.2%	36600	73.2000000000108	275.78863525390625	287.90816654117174	1.29e+03	4.871586084365845	0:01
73.4%	36700	73.40000000001034	253.39031982421875	285.64098659541634	1.29e+03	4.887140989303589	0:01
73.6%	36800	73.60000000000987	235.74407958984375	277.96945054002987	1.29e+03	4.901310920715332	0:01
73.8%	36900	73.8000000000094	257.90216064453125	288.7633895946363	1.29e+03	4.914463043212891	0:01
74.0%	37000	74.00000000000894	245.387939453125	297.6380683036732	1.29e+03	4.927056074142456	0:01
74.2%	37100	74.20000000000847	235.9869384765625	331.1153108432843	1.29e+03	4.941442012786865	0:01
74.4%	37200	74.400000000008	168.3663330078125	313.1342338700932	1.29e+03	4.954046249389648	0:01
74.6%	37300	74.60000000000754	236.572998046875	302.95687472918945	1.29e+03	4.966552972793579	0:01
74.8%	37400	74.80000000000707	300.3701171875	294.80609020352705	1.29e+03	4.980786085128784	0:01
75.0%	37500	75.00000000000661	262.50677490234375	319.2877509030104	1.29e+03	4.993422031402588	0:01
75.2%	37600	75.20000000000614	259.5362243652344	278.97537355774745	1.29e+03	5.007354021072388	0:01
75.4%	37700	75.40000000000568	249.53253173828125	298.1247720591558	1.29e+03	5.0212180614471436	0:01
75.6%	37800	75.60000000000521	265.0379638671875	317.13652997579896	1.29e+03	5.034616947174072	0:01
75.8%	37900	75.80000000000474	230.70440673828125	308.6088335435946	1.29e+03	5.0472118854522705	0:01
76.0%	38000	76.00000000000428	282.90216064453125	307.44078823097755	1.29e+03	5.060963153839111	0:01
76.2%	38100	76.20000000000381	229.54052734375	298.04994428945685	1.29e+03	5.089897155761719	0:01
76.4%	38200	76.40000000000335	270.25689697265625	308.2264118802684	1.29e+03	5.103734016418457	0:01
76.6%	38300	76.60000000000288	266.66876220703125	305.7723271920154	1.29e+03	5.118367910385132	0:01
76.8%	38400	76.80000000000241	258.844482421875	285.7018276785373	1.29e+03	5.13099217414856	0:01
77.0%	38500	77.00000000000195	211.88299560546875	290.50459162679863	1.29e+03	5.145111083984375	0:01
77.2%	38600	77.20000000000148	258.81292724609375	272.0220145601756	1.29e+03	5.157508134841919	0:01
77.4%	38700	77.40000000000101	238.4901123046875	281.44950212864387	1.29e+03	5.170403957366943	0:01
77.6%	38800	77.60000000000055	272.5197448730469	306.8483238938874	1.29e+03	5.184643030166626	0:01
77.8%	38900	77.80000000000008	257.77850341796875	304.7196743060215	1.29e+03	5.199241876602173	0:01
78.0%	39000	77.99999999999962	275.48431396484375	317.72277397278737	1.29e+03	5.211996078491211	0:01
78.2%	39100	78.19999999999915	273.52288818359375	291.15896775153635	1.29e+03	5.225922107696533	0:01
78.4%	39200	78.39999999999868	212.9429931640625	294.3325932087766	1.29e+03	5.239680051803589	0:01
78.6%	39300	78.59999999999822	232.634033203125	283.03080847509773	1.29e+03	5.2524871826171875	0:01
78.8%	39400	78.79999999999775	228.35403442382812	279.49002749737116	1.29e+03	5.264721155166626	0:01
79.0%	39500	78.99999999999729	190.31039428710938	310.6628284267522	1.29e+03	5.277693033218384	0:01
79.2%	39600	79.19999999999682	235.99948120117188	276.8398258931041	1.29e+03	5.2919089794158936	0:01
79.4%	39700	79.39999999999635	235.60186767578125	294.36512556749364	1.29e+03	5.304505109786987	0:01
79.6%	39800	79.59999999999589	224.47467041015625	269.1037582224741	1.29e+03	5.318252086639404	0:01
79.8%	39900	79.79999999999542	256.42669677734375	243.70963053854004	1.29e+03	5.331441164016724	0:01
80.0%	40000	79.99999999999496	214.34747314453125	265.8763833378636	1.29e+03	5.345887899398804	0:01
80.2%	40100	80.19999999999449	211.77874755859375	287.1635543955835	1.29e+03	5.361227035522461	0:01
80.4%	40200	80.39999999999402	164.9990234375	288.70185375780414	1.29e+03	5.378029108047485	0:01
80.6%	40300	80.59999999999356	224.05023193359375	262.712515799971	1.29e+03	5.391484022140503	0:01
80.8%	40400	80.79999999999309	206.791259765625	267.8412035899853	1.29e+03	5.403475284576416	0:01
81.0%	40500	80.99999999999262	198.708251953125	289.6511164259802	1.29e+03	5.415902853012085	0:01
81.2%	40600	81.19999999999216	194.45440673828125	275.56896801826684	1.29e+03	5.428599119186401	0:01
81.4%	40700	81.39999999999169	220.298583984375	294.49487695475364	1.29e+03	5.441411018371582	0:01
81.6%	40800	81.59999999999123	229.51068115234375	285.33889997612397	1.29e+03	5.455230951309204	0:01
81.8%	40900	81.79999999999076	231.17486572265625	294.39942712408924	1.29e+03	5.468161106109619	0:01
82.0%	41000	81.9999999999903	225.60650634765625	291.1434632444307	1.29e+03	5.482386112213135	0:01
82.2%	41100	82.19999999998983	298.2054443359375	311.97523361150013	1.29e+03	5.496191024780273	0:01
82.4%	41200	82.39999999998936	289.390380859375	321.9161999998953	1.29e+03	5.510072946548462	0:01
82.6%	41300	82.5999999999889	291.11572265625	322.749228763337	1.29e+03	5.523870229721069	0:01
82.8%	41400	82.79999999998843	249.46624755859375	311.3542922170464	1.29e+03	5.537705183029175	0:01
83.0%	41500	82.99999999998796	272.45758056640625	324.36093293740646	1.29e+03	5.550650119781494	0:01
83.2%	41600	83.1999999999875	261.25213623046875	286.20270683145515	1.29e+03	5.564363956451416	0:01
83.4%	41700	83.39999999998703	259.75592041015625	297.91529828830454	1.29e+03	5.5776941776275635	0:01
83.6%	41800	83.59999999998657	260.0622863769531	299.6423910098323	1.29e+03	5.59127402305603	0:01
83.8%	41900	83.7999999999861	299.946044921875	285.3447294097951	1.29e+03	5.605089902877808	0:01
84.0%	42000	83.99999999998563	253.4794921875	297.7834918319039	1.29e+03	5.618896007537842	0:01
84.2%	42100	84.19999999998517	252.01953125	284.62330414978703	1.29e+03	5.633826017379761	0:01
84.4%	42200	84.3999999999847	242.074951171875	280.7482724307522	1.29e+03	5.64920711517334	0:01
84.6%	42300	84.59999999998423	189.9405517578125	273.1371423199476	1.29e+03	5.663351058959961	0:01
84.8%	42400	84.79999999998377	245.1851806640625	269.34408587140155	1.29e+03	5.677438259124756	0:01
85.0%	42500	84.9999999999833	238.86480712890625	284.4050586468594	1.29e+03	5.6917030811309814	0:01
85.2%	42600	85.19999999998284	227.40487670898438	277.0974654677945	1.29e+03	5.7040019035339355	0:00
85.4%	42700	85.39999999998237	219.748046875	300.1149391950498	1.29e+03	5.716894865036011	0:00
85.6%	42800	85.5999999999819	230.82513427734375	320.4079778466152	1.29e+03	5.7306599617004395	0:00
85.8%	42900	85.79999999998144	156.9403076171875	313.2171542986594	1.29e+03	5.743215084075928	0:00
86.0%	43000	85.99999999998097	245.9931640625	288.3418982915555	1.29e+03	5.755577087402344	0:00
86.2%	43100	86.1999999999805	220.22103881835938	293.61174043705915	1.29e+03	5.769513130187988	0:00
86.4%	43200	86.39999999998004	232.93255615234375	290.244103229982	1.29e+03	5.782415151596069	0:00
86.6%	43300	86.59999999997957	206.78741455078125	303.94987998592256	1.29e+03	5.795826196670532	0:00
86.8%	43400	86.79999999997911	216.3875732421875	295.98417522518065	1.29e+03	5.808568000793457	0:00
87.0%	43500	86.99999999997864	236.90631103515625	283.6630429045281	1.29e+03	5.82098913192749	0:00
87.2%	43600	87.19999999997817	206.4658203125	296.81978289830005	1.29e+03	5.833784103393555	0:00
87.4%	43700	87.39999999997771	188.70223999023438	324.05460768004025	1.29e+03	5.846429109573364	0:00
87.6%	43800	87.59999999997724	273.603759765625	321.74955261005135	1.29e+03	5.860311031341553	0:00
87.8%	43900	87.79999999997678	236.5208740234375	330.4582386518016	1.29e+03	5.872777938842773	0:00
88.0%	44000	87.99999999997631	234.25384521484375	308.2655360051928	1.29e+03	5.885390043258667	0:00
88.2%	44100	88.19999999997584	219.20144653320312	285.23114979954755	1.29e+03	5.899899005889893	0:00
88.4%	44200	88.39999999997538	213.939208984375	304.7378773991677	1.29e+03	5.913919925689697	0:00
88.6%	44300	88.59999999997491	261.79571533203125	303.34312323729296	1.29e+03	5.926398277282715	0:00
88.8%	44400	88.79999999997445	242.1405029296875	330.19876180912536	1.29e+03	5.940347194671631	0:00
89.0%	44500	88.99999999997398	239.97576904296875	310.9628223289604	1.29e+03	5.9537060260772705	0:00
89.2%	44600	89.19999999997351	236.24322509765625	298.0084070095651	1.29e+03	5.965816974639893	0:00
89.4%	44700	89.39999999997305	189.13134765625	302.0014022132274	1.29e+03	5.979875087738037	0:00
89.6%	44800	89.59999999997258	226.9083251953125	276.19607100233986	1.29e+03	5.9936418533325195	0:00
89.8%	44900	89.79999999997212	207.49423217773438	303.17788145517414	1.29e+03	6.006433963775635	0:00
90.0%	45000	89.99999999997165	195.4208984375	283.9903665981431	1.29e+03	6.019024133682251	0:00
90.2%	45100	90.19999999997118	201.89752197265625	291.726550930628	1.29e+03	6.032049179077148	0:00
90.4%	45200	90.39999999997072	243.91726684570312	266.41030549419355	1.29e+03	6.044464111328125	0:00
90.6%	45300	90.59999999997025	249.72833251953125	283.5705152915971	1.29e+03	6.057152032852173	0:00
90.8%	45400	90.79999999996978	243.23443603515625	282.845411678354	1.29e+03	6.0712339878082275	0:00
91.0%	45500	90.99999999996932	264.92852783203125	288.2544550257325	1.29e+03	6.083745002746582	0:00
91.2%	45600	91.19999999996885	225.091064453125	320.75501526153164	1.29e+03	6.096424102783203	0:00
91.4%	45700	91.39999999996839	239.397216796875	295.1242272339492	1.29e+03	6.108958959579468	0:00
91.6%	45800	91.59999999996792	275.70458984375	278.24654214370815	1.29e+03	6.1214439868927	0:00
91.8%	45900	91.79999999996745	169.81137084960938	282.68605007690934	1.29e+03	6.1340460777282715	0:00
92.0%	46000	91.99999999996699	175.44146728515625	272.3444674356467	1.29e+03	6.146542072296143	0:00
92.2%	46100	92.19999999996652	208.07012939453125	296.2651429556354	1.29e+03	6.1596999168396	0:00
92.4%	46200	92.39999999996606	238.82330322265625	266.77029524899746	1.29e+03	6.173036098480225	0:00
92.6%	46300	92.59999999996559	201.3828125	313.06533725995644	1.29e+03	6.186771869659424	0:00
92.8%	46400	92.79999999996512	261.6224060058594	304.9373845146571	1.29e+03	6.199143171310425	0:00
93.0%	46500	92.99999999996466	265.7518310546875	319.7265482295889	1.29e+03	6.211764097213745	0:00
93.2%	46600	93.19999999996419	273.423095703125	280.3651910755484	1.29e+03	6.224202871322632	0:00
93.4%	46700	93.39999999996373	257.694091796875	292.8052415159866	1.29e+03	6.23770809173584	0:00
93.6%	46800	93.59999999996326	248.90057373046875	310.46742389558773	1.29e+03	6.250881910324097	0:00
93.8%	46900	93.7999999999628	308.2352294921875	262.7127535530817	1.29e+03	6.264418125152588	0:00
94.0%	47000	93.99999999996233	278.40960693359375	296.69293754790027	1.29e+03	6.277166128158569	0:00
94.2%	47100	94.19999999996186	259.08685302734375	338.8673547443679	1.29e+03	6.291473150253296	0:00
94.4%	47200	94.3999999999614	269.10296630859375	308.6696459456562	1.29e+03	6.304103136062622	0:00
94.6%	47300	94.59999999996093	268.991455078125	312.19011559452775	1.29e+03	6.316617250442505	0:00
94.8%	47400	94.79999999996046	313.5841064453125	307.4054982950092	1.29e+03	6.329397916793823	0:00
95.0%	47500	94.99999999996	254.04574584960938	308.84960208594185	1.29e+03	6.341756105422974	0:00
95.2%	47600	95.19999999995953	269.11248779296875	303.8932574317092	1.29e+03	6.354827880859375	0:00
95.4%	47700	95.39999999995906	290.72265625	301.48647441026293	1.29e+03	6.368621110916138	0:00
95.6%	47800	95.5999999999586	276.81744384765625	301.23905076264936	1.29e+03	6.383196115493774	0:00
95.8%	47900	95.79999999995813	246.98175048828125	297.0966223326804	1.29e+03	6.395856142044067	0:00
96.0%	48000	95.99999999995767	255.78707885742188	278.3972232604078	1.29e+03	6.410077095031738	0:00
96.2%	48100	96.1999999999572	228.08447265625	296.1235943441529	1.29e+03	6.424211263656616	0:00
96.4%	48200	96.39999999995673	243.57904052734375	278.0088827185938	1.29e+03	6.43850302696228	0:00
96.6%	48300	96.59999999995627	253.20611572265625	296.9938336251625	1.29e+03	6.451295852661133	0:00
96.8%	48400	96.7999999999558	282.72344970703125	275.00475909948847	1.29e+03	6.465094089508057	0:00
97.0%	48500	96.99999999995534	253.0089111328125	274.3333300441616	1.29e+03	6.479220151901245	0:00
97.2%	48600	97.19999999995487	253.41357421875	290.4309485381322	1.29e+03	6.492051839828491	0:00
97.4%	48700	97.3999999999544	237.081787109375	282.1171610208862	1.29e+03	6.505913972854614	0:00
97.6%	48800	97.59999999995394	217.01675415039062	295.6204848404381	1.29e+03	6.519289970397949	0:00
97.8%	48900	97.79999999995347	258.69525146484375	297.0741085716179	1.29e+03	6.533178091049194	0:00
98.0%	49000	97.999999999953	232.51739501953125	302.0883475566012	1.29e+03	6.54747200012207	0:00
98.2%	49100	98.19999999995254	227.06771850585938	294.23807611485415	1.29e+03	6.560853004455566	0:00
98.4%	49200	98.39999999995207	282.28387451171875	301.57000633321326	1.29e+03	6.574212074279785	0:00
98.6%	49300	98.5999999999516	325.17730712890625	285.73183364368714	1.29e+03	6.588234901428223	0:00
98.8%	49400	98.79999999995114	302.83319091796875	294.24838164887075	1.29e+03	6.60096001625061	0:00
99.0%	49500	98.99999999995067	276.77850341796875	310.4613732886002	1.29e+03	6.615138053894043	0:00
99.2%	49600	99.19999999995021	269.26959228515625	325.259137051121	1.29e+03	6.62886118888855	0:00
99.4%	49700	99.39999999994974	290.99163818359375	291.3868409712347	1.29e+03	6.641546964645386	0:00
99.6%	49800	99.59999999994928	238.45095825195312	306.5013762499991	1.29e+03	6.654141187667847	0:00
99.8%	49900	99.79999999994881	306.1214599609375	284.85583591929543	1.29e+03	6.666810035705566	0:00
100.0%	50000	99.99999999994834	260.9508972167969	309.4521570760756	1.29e+03	6.684798240661621	0:00
