measure_name,epoch,valid_loss,test_loss,min_epoch,min_valid_loss,min_test_loss
u0, 78,0.03418617695569992,0.030440134927630424,78,0.03418617695569992,0.030440134927630424
u0, 79,0.11550795286893845,0.11184089630842209,78,0.03418617695569992,0.030440134927630424
u0, 80,0.14623479545116425,0.14324909448623657,78,0.03418617695569992,0.030440134927630424
u0, 81,0.04443519189953804,0.04140185937285423,78,0.03418617695569992,0.030440134927630424
u0, 82,0.25067171454429626,0.24652966856956482,78,0.03418617695569992,0.030440134927630424
u0, 83,0.3432507812976837,0.33919453620910645,78,0.03418617695569992,0.030440134927630424
u0, 84,0.11079589277505875,0.10791894793510437,78,0.03418617695569992,0.030440134927630424
u0, 85,0.3258678615093231,0.3230871260166168,78,0.03418617695569992,0.030440134927630424
u0, 86,0.23264169692993164,0.22926954925060272,78,0.03418617695569992,0.030440134927630424
u0, 87,0.035933881998062134,0.032279737293720245,78,0.03418617695569992,0.030440134927630424
u0, 88,0.293556272983551,0.2882600724697113,78,0.03418617695569992,0.030440134927630424
u0, 89,0.1371883898973465,0.13295172154903412,78,0.03418617695569992,0.030440134927630424
u0, 90,0.1367461234331131,0.1329338699579239,78,0.03418617695569992,0.030440134927630424
u0, 91,0.13034936785697937,0.1267261952161789,78,0.03418617695569992,0.030440134927630424
u0, 92,0.22931541502475739,0.22564619779586792,78,0.03418617695569992,0.030440134927630424
u0, 93,0.14189231395721436,0.13802286982536316,78,0.03418617695569992,0.030440134927630424
u0, 94,0.04475860297679901,0.04145900905132294,78,0.03418617695569992,0.030440134927630424
u0, 95,0.1147954985499382,0.11163245141506195,78,0.03418617695569992,0.030440134927630424
u0, 96,0.03130049258470535,0.02747931331396103,96,0.03130049258470535,0.02747931331396103
u0, 97,0.2721415162086487,0.2684069275856018,96,0.03130049258470535,0.02747931331396103
u0, 98,0.11423484236001968,0.1096242219209671,96,0.03130049258470535,0.02747931331396103
u0, 99,0.07873044162988663,0.07481503486633301,96,0.03130049258470535,0.02747931331396103
u0, 100,0.08038488775491714,0.07726230472326279,96,0.03130049258470535,0.02747931331396103
u0, 101,0.05851270630955696,0.05518312007188797,96,0.03130049258470535,0.02747931331396103
u0, 102,0.03921329230070114,0.03566013649106026,96,0.03130049258470535,0.02747931331396103
u0, 103,0.02796456590294838,0.024433299899101257,103,0.02796456590294838,0.024433299899101257
u0, 104,0.0806880071759224,0.07715459167957306,103,0.02796456590294838,0.024433299899101257
u0, 105,0.1653105765581131,0.16232074797153473,103,0.02796456590294838,0.024433299899101257
u0, 106,0.10669638216495514,0.1026996374130249,103,0.02796456590294838,0.024433299899101257
u0, 107,0.10197731107473373,0.09824489802122116,103,0.02796456590294838,0.024433299899101257
u0, 108,0.095286525785923,0.09153588861227036,103,0.02796456590294838,0.024433299899101257
u0, 109,0.31571945548057556,0.31235310435295105,103,0.02796456590294838,0.024433299899101257
u0, 110,0.14954204857349396,0.1452869027853012,103,0.02796456590294838,0.024433299899101257
u0, 111,0.29756516218185425,0.29433855414390564,103,0.02796456590294838,0.024433299899101257
u0, 112,0.09940958023071289,0.09526079893112183,103,0.02796456590294838,0.024433299899101257
u0, 113,0.12303078174591064,0.11912283301353455,103,0.02796456590294838,0.024433299899101257
u0, 114,0.13113899528980255,0.12808193266391754,103,0.02796456590294838,0.024433299899101257
u0, 115,0.04137004166841507,0.03712128847837448,103,0.02796456590294838,0.024433299899101257
u0, 116,0.03709760680794716,0.03363720700144768,103,0.02796456590294838,0.024433299899101257
u0, 117,0.3095323443412781,0.306505411863327,103,0.02796456590294838,0.024433299899101257
u0, 118,0.13162346184253693,0.12778806686401367,103,0.02796456590294838,0.024433299899101257
u0, 119,0.025290166959166527,0.02203836850821972,119,0.025290166959166527,0.02203836850821972
u0, 120,0.07231854647397995,0.06865756958723068,119,0.025290166959166527,0.02203836850821972
u0, 121,0.07060305774211884,0.06669460982084274,119,0.025290166959166527,0.02203836850821972
u0, 122,0.0734618678689003,0.07082615792751312,119,0.025290166959166527,0.02203836850821972
u0, 123,0.10802046954631805,0.10469222068786621,119,0.025290166959166527,0.02203836850821972
u0, 124,0.038921453058719635,0.03506699204444885,119,0.025290166959166527,0.02203836850821972
u0, 125,0.03672504052519798,0.03279272839426994,119,0.025290166959166527,0.02203836850821972
u0, 126,0.07898680120706558,0.07512755692005157,119,0.025290166959166527,0.02203836850821972
u0, 127,0.02783304825425148,0.024656640365719795,119,0.025290166959166527,0.02203836850821972
u0, 128,0.05442838370800018,0.051416896283626556,119,0.025290166959166527,0.02203836850821972
u0, 129,0.08959032595157623,0.08568010479211807,119,0.025290166959166527,0.02203836850821972
u0, 130,0.05683467164635658,0.05274910852313042,119,0.025290166959166527,0.02203836850821972
u0, 131,0.13820651173591614,0.13292723894119263,119,0.025290166959166527,0.02203836850821972
u0, 132,0.10864871740341187,0.10464169085025787,119,0.025290166959166527,0.02203836850821972
u0, 133,0.03217190504074097,0.028055107221007347,119,0.025290166959166527,0.02203836850821972
u0, 134,0.17224422097206116,0.16802017390727997,119,0.025290166959166527,0.02203836850821972
u0, 135,0.046277157962322235,0.042935267090797424,119,0.025290166959166527,0.02203836850821972
u0, 136,0.09369861334562302,0.09014195948839188,119,0.025290166959166527,0.02203836850821972
u0, 137,0.16147862374782562,0.15753373503684998,119,0.025290166959166527,0.02203836850821972
u0, 138,0.038018520921468735,0.034284692257642746,119,0.025290166959166527,0.02203836850821972
u0, 139,0.11424143612384796,0.11017073690891266,119,0.025290166959166527,0.02203836850821972
u0, 140,0.13739590346813202,0.1342231184244156,119,0.025290166959166527,0.02203836850821972
u0, 141,0.058892399072647095,0.05524715036153793,119,0.025290166959166527,0.02203836850821972
u0, 142,0.019606037065386772,0.016156736761331558,142,0.019606037065386772,0.016156736761331558
u0, 143,0.1087072491645813,0.10577865689992905,142,0.019606037065386772,0.016156736761331558
u0, 144,0.12418849766254425,0.12040266394615173,142,0.019606037065386772,0.016156736761331558
u0, 145,0.06940539926290512,0.06557903438806534,142,0.019606037065386772,0.016156736761331558
u0, 146,0.04430171474814415,0.04060082137584686,142,0.019606037065386772,0.016156736761331558
u0, 147,0.14097608625888824,0.1372298151254654,142,0.019606037065386772,0.016156736761331558
u0, 148,0.04969208315014839,0.046514589339494705,142,0.019606037065386772,0.016156736761331558
u0, 149,0.11048271507024765,0.10774291306734085,142,0.019606037065386772,0.016156736761331558
u0, 150,0.09243211150169373,0.08928963541984558,142,0.019606037065386772,0.016156736761331558
u0, 151,0.09451355785131454,0.09107201546430588,142,0.019606037065386772,0.016156736761331558
u0, 152,0.023368509486317635,0.019918348640203476,142,0.019606037065386772,0.016156736761331558
u0, 153,0.07637754827737808,0.07266745716333389,142,0.019606037065386772,0.016156736761331558
u0, 154,0.14203579723834991,0.13767534494400024,142,0.019606037065386772,0.016156736761331558
u0, 155,0.02546759508550167,0.021710623055696487,142,0.019606037065386772,0.016156736761331558
u0, 156,0.06202371045947075,0.058097273111343384,142,0.019606037065386772,0.016156736761331558
u0, 157,0.07840843498706818,0.07437869161367416,142,0.019606037065386772,0.016156736761331558
u0, 158,0.027937309816479683,0.024600261822342873,142,0.019606037065386772,0.016156736761331558
u0, 159,0.05791160836815834,0.0543283112347126,142,0.019606037065386772,0.016156736761331558
u0, 160,0.10902677476406097,0.1051257774233818,142,0.019606037065386772,0.016156736761331558
u0, 161,0.026118120178580284,0.02246977761387825,142,0.019606037065386772,0.016156736761331558
u0, 162,0.07285717874765396,0.06900637596845627,142,0.019606037065386772,0.016156736761331558
u0, 163,0.06085052341222763,0.0572352334856987,142,0.019606037065386772,0.016156736761331558
u0, 164,0.0136573426425457,0.01007544994354248,164,0.0136573426425457,0.01007544994354248
u0, 165,0.04415692016482353,0.04051172360777855,164,0.0136573426425457,0.01007544994354248
u0, 166,0.04541361331939697,0.04223065823316574,164,0.0136573426425457,0.01007544994354248
u0, 167,0.14122526347637177,0.13799040019512177,164,0.0136573426425457,0.01007544994354248
u0, 168,0.13521964848041534,0.13093818724155426,164,0.0136573426425457,0.01007544994354248
u0, 169,0.0155492490157485,0.012231576256453991,164,0.0136573426425457,0.01007544994354248
u0, 170,0.06683749705553055,0.06302103400230408,164,0.0136573426425457,0.01007544994354248
u0, 171,0.07366876304149628,0.07009512186050415,164,0.0136573426425457,0.01007544994354248
u0, 172,0.05869799852371216,0.05519131198525429,164,0.0136573426425457,0.01007544994354248
u0, 173,0.06952458620071411,0.06654123216867447,164,0.0136573426425457,0.01007544994354248
u0, 174,0.019422229379415512,0.016167154535651207,164,0.0136573426425457,0.01007544994354248
u0, 175,0.11266228556632996,0.10945841670036316,164,0.0136573426425457,0.01007544994354248
u0, 176,0.0740409642457962,0.07024046778678894,164,0.0136573426425457,0.01007544994354248
u0, 177,0.04285893216729164,0.03914148360490799,164,0.0136573426425457,0.01007544994354248
u0, 178,0.01885637268424034,0.015190004371106625,164,0.0136573426425457,0.01007544994354248
u0, 179,0.015926020219922066,0.012432507239282131,164,0.0136573426425457,0.01007544994354248
u0, 180,0.07891841232776642,0.07507356256246567,164,0.0136573426425457,0.01007544994354248
u0, 181,0.05613895133137703,0.0527285635471344,164,0.0136573426425457,0.01007544994354248
u0, 182,0.016011228784918785,0.012541979551315308,164,0.0136573426425457,0.01007544994354248
u0, 183,0.044161513447761536,0.040686506778001785,164,0.0136573426425457,0.01007544994354248
u0, 184,0.04079017788171768,0.03698813170194626,164,0.0136573426425457,0.01007544994354248
u0, 185,0.03668864071369171,0.03280699625611305,164,0.0136573426425457,0.01007544994354248
u0, 186,0.037094295024871826,0.033343881368637085,164,0.0136573426425457,0.01007544994354248
u0, 187,0.061030272394418716,0.057389434427022934,164,0.0136573426425457,0.01007544994354248
u0, 188,0.032376740127801895,0.029017463326454163,164,0.0136573426425457,0.01007544994354248
u0, 189,0.02168913558125496,0.01814025267958641,164,0.0136573426425457,0.01007544994354248
u0, 190,0.03401491045951843,0.030151909217238426,164,0.0136573426425457,0.01007544994354248
u0, 191,0.05642347410321236,0.052591338753700256,164,0.0136573426425457,0.01007544994354248
u0, 192,0.010461301542818546,0.006974051706492901,192,0.010461301542818546,0.006974051706492901
u0, 193,0.012056377716362476,0.008527974598109722,192,0.010461301542818546,0.006974051706492901
u0, 194,0.010728997178375721,0.007163384463638067,192,0.010461301542818546,0.006974051706492901
u0, 195,0.03764787316322327,0.03430759906768799,192,0.010461301542818546,0.006974051706492901
u0, 196,0.035135362297296524,0.030624544247984886,192,0.010461301542818546,0.006974051706492901
u0, 197,0.07790625095367432,0.07447071373462677,192,0.010461301542818546,0.006974051706492901
u0, 198,0.03563322499394417,0.0322413295507431,192,0.010461301542818546,0.006974051706492901
u0, 199,0.11278187483549118,0.10905236750841141,192,0.010461301542818546,0.006974051706492901
u0, 200,0.023080527782440186,0.019314901903271675,192,0.010461301542818546,0.006974051706492901
u0, 201,0.027374887838959694,0.023427598178386688,192,0.010461301542818546,0.006974051706492901
u0, 202,0.016637586057186127,0.013047396205365658,192,0.010461301542818546,0.006974051706492901
u0, 203,0.025139594450592995,0.021606504917144775,192,0.010461301542818546,0.006974051706492901
u0, 204,0.04907470569014549,0.045589834451675415,192,0.010461301542818546,0.006974051706492901
u0, 205,0.028068309649825096,0.024646282196044922,192,0.010461301542818546,0.006974051706492901
u0, 206,0.017455225810408592,0.01375588495284319,192,0.010461301542818546,0.006974051706492901
u0, 207,0.011573714204132557,0.00808824971318245,192,0.010461301542818546,0.006974051706492901
u0, 208,0.013419373892247677,0.009901049546897411,192,0.010461301542818546,0.006974051706492901
u0, 209,0.014611649326980114,0.011200235225260258,192,0.010461301542818546,0.006974051706492901
u0, 210,0.027757365256547928,0.023969102650880814,192,0.010461301542818546,0.006974051706492901
u0, 211,0.045727357268333435,0.042105428874492645,192,0.010461301542818546,0.006974051706492901
u0, 212,0.048687465488910675,0.04490598291158676,192,0.010461301542818546,0.006974051706492901
u0, 213,0.06368857622146606,0.059946734458208084,192,0.010461301542818546,0.006974051706492901
u0, 214,0.02002616412937641,0.016482627019286156,192,0.010461301542818546,0.006974051706492901
u0, 215,0.03585391864180565,0.032022662460803986,192,0.010461301542818546,0.006974051706492901
u0, 216,0.022807857021689415,0.019285257905721664,192,0.010461301542818546,0.006974051706492901
u0, 217,0.012588095851242542,0.00906864833086729,192,0.010461301542818546,0.006974051706492901
u0, 218,0.02065277472138405,0.016867907717823982,192,0.010461301542818546,0.006974051706492901
u0, 219,0.05770796537399292,0.05430508777499199,192,0.010461301542818546,0.006974051706492901
u0, 220,0.07668404281139374,0.07294628769159317,192,0.010461301542818546,0.006974051706492901
u0, 221,0.05745586007833481,0.05382524058222771,192,0.010461301542818546,0.006974051706492901
u0, 222,0.023673342540860176,0.020117785781621933,192,0.010461301542818546,0.006974051706492901
u0, 223,0.038614917546510696,0.03490420803427696,192,0.010461301542818546,0.006974051706492901
u0, 224,0.027558380737900734,0.02414577081799507,192,0.010461301542818546,0.006974051706492901
u0, 225,0.014581696130335331,0.011192388832569122,192,0.010461301542818546,0.006974051706492901
u0, 226,0.020091194659471512,0.01667957380414009,192,0.010461301542818546,0.006974051706492901
u0, 227,0.02238542214035988,0.018753062933683395,192,0.010461301542818546,0.006974051706492901
u0, 228,0.038781434297561646,0.03525470569729805,192,0.010461301542818546,0.006974051706492901
u0, 229,0.028566863387823105,0.02482600510120392,192,0.010461301542818546,0.006974051706492901
u0, 230,0.014147404581308365,0.010784038342535496,192,0.010461301542818546,0.006974051706492901
u0, 231,0.011664613150060177,0.007860743440687656,192,0.010461301542818546,0.006974051706492901
u0, 232,0.034971799701452255,0.031501151621341705,192,0.010461301542818546,0.006974051706492901
u0, 233,0.016628818586468697,0.013046443462371826,192,0.010461301542818546,0.006974051706492901
u0, 234,0.034937534481287,0.031249558553099632,192,0.010461301542818546,0.006974051706492901
u0, 235,0.008704972453415394,0.005148908589035273,235,0.008704972453415394,0.005148908589035273
u0, 236,0.0337546244263649,0.03039138950407505,235,0.008704972453415394,0.005148908589035273
u0, 237,0.025831302627921104,0.022384554147720337,235,0.008704972453415394,0.005148908589035273
u0, 238,0.0458562932908535,0.04196728393435478,235,0.008704972453415394,0.005148908589035273
u0, 239,0.021817414090037346,0.01809431053698063,235,0.008704972453415394,0.005148908589035273
u0, 240,0.02725471928715706,0.023625312373042107,235,0.008704972453415394,0.005148908589035273
u0, 241,0.06446271389722824,0.06090930476784706,235,0.008704972453415394,0.005148908589035273
u0, 242,0.02270897850394249,0.01897783949971199,235,0.008704972453415394,0.005148908589035273
u0, 243,0.025913206860423088,0.022231582552194595,235,0.008704972453415394,0.005148908589035273
u0, 244,0.05328800901770592,0.04974320903420448,235,0.008704972453415394,0.005148908589035273
u0, 245,0.009120340459048748,0.00555904395878315,235,0.008704972453415394,0.005148908589035273
u0, 246,0.0158883985131979,0.012434241361916065,235,0.008704972453415394,0.005148908589035273
u0, 247,0.036344923079013824,0.03274579346179962,235,0.008704972453415394,0.005148908589035273
u0, 248,0.026951229199767113,0.023220237344503403,235,0.008704972453415394,0.005148908589035273
u0, 249,0.022258760407567024,0.01876496896147728,235,0.008704972453415394,0.005148908589035273
u0, 250,0.013575506396591663,0.00991093274205923,235,0.008704972453415394,0.005148908589035273
u0, 251,0.02558947540819645,0.021874194964766502,235,0.008704972453415394,0.005148908589035273
u0, 252,0.011348261497914791,0.007754079531878233,235,0.008704972453415394,0.005148908589035273
u0, 253,0.021534601226449013,0.017939100041985512,235,0.008704972453415394,0.005148908589035273
u0, 254,0.024612359702587128,0.021077647805213928,235,0.008704972453415394,0.005148908589035273
u0, 255,0.014227560721337795,0.010511107742786407,235,0.008704972453415394,0.005148908589035273
u0, 256,0.06844469904899597,0.06489107757806778,235,0.008704972453415394,0.005148908589035273
u0, 257,0.027183573693037033,0.02355228364467621,235,0.008704972453415394,0.005148908589035273
u0, 258,0.01026845257729292,0.0067199175246059895,235,0.008704972453415394,0.005148908589035273
u0, 259,0.03138311579823494,0.02785690315067768,235,0.008704972453415394,0.005148908589035273
u0, 260,0.03598877787590027,0.032504789531230927,235,0.008704972453415394,0.005148908589035273
u0, 261,0.011330961249768734,0.00782951433211565,235,0.008704972453415394,0.005148908589035273
u0, 262,0.012839246541261673,0.009271398186683655,235,0.008704972453415394,0.005148908589035273
u0, 263,0.02092660404741764,0.017191169783473015,235,0.008704972453415394,0.005148908589035273
u0, 264,0.026987390592694283,0.023425733670592308,235,0.008704972453415394,0.005148908589035273
u0, 265,0.02338486537337303,0.019932864233851433,235,0.008704972453415394,0.005148908589035273
u0, 266,0.012541704811155796,0.008993233554065228,235,0.008704972453415394,0.005148908589035273
u0, 267,0.04551989212632179,0.04183219373226166,235,0.008704972453415394,0.005148908589035273
u0, 268,0.01911180093884468,0.01574631966650486,235,0.008704972453415394,0.005148908589035273
u0, 269,0.01096534077078104,0.007408419623970985,235,0.008704972453415394,0.005148908589035273
u0, 270,0.029500620439648628,0.026053478941321373,235,0.008704972453415394,0.005148908589035273
u0, 271,0.015557169914245605,0.012098411098122597,235,0.008704972453415394,0.005148908589035273
u0, 272,0.013829751871526241,0.01018416415899992,235,0.008704972453415394,0.005148908589035273
u0, 273,0.04622701182961464,0.04260753095149994,235,0.008704972453415394,0.005148908589035273
u0, 274,0.009837649762630463,0.006310602184385061,235,0.008704972453415394,0.005148908589035273
u0, 275,0.02140708826482296,0.01776985265314579,235,0.008704972453415394,0.005148908589035273
u0, 276,0.014234194532036781,0.010516060516238213,235,0.008704972453415394,0.005148908589035273
u0, 277,0.011683424934744835,0.008097616955637932,235,0.008704972453415394,0.005148908589035273
u0, 278,0.011348226107656956,0.0077565619722008705,235,0.008704972453415394,0.005148908589035273
u0, 279,0.025055361911654472,0.021450074389576912,235,0.008704972453415394,0.005148908589035273
u0, 280,0.008528852835297585,0.004958383273333311,280,0.008528852835297585,0.004958383273333311
u0, 281,0.0110463323071599,0.007506593130528927,280,0.008528852835297585,0.004958383273333311
u0, 282,0.012638217769563198,0.009089991450309753,280,0.008528852835297585,0.004958383273333311
u0, 283,0.017614800482988358,0.014087885618209839,280,0.008528852835297585,0.004958383273333311
u0, 284,0.015905233100056648,0.012302343733608723,280,0.008528852835297585,0.004958383273333311
u0, 285,0.007891317829489708,0.004376141354441643,285,0.007891317829489708,0.004376141354441643
u0, 286,0.01086927205324173,0.007166428025811911,285,0.007891317829489708,0.004376141354441643
u0, 287,0.010240691713988781,0.006692998111248016,285,0.007891317829489708,0.004376141354441643
u0, 288,0.00972081907093525,0.006200962234288454,285,0.007891317829489708,0.004376141354441643
u0, 289,0.008878392167389393,0.005297808442264795,285,0.007891317829489708,0.004376141354441643
u0, 290,0.014649953693151474,0.011082234792411327,285,0.007891317829489708,0.004376141354441643
u0, 291,0.020876355469226837,0.017349978908896446,285,0.007891317829489708,0.004376141354441643
u0, 292,0.02133263275027275,0.01779825985431671,285,0.007891317829489708,0.004376141354441643
u0, 293,0.008721953257918358,0.0051474254578351974,285,0.007891317829489708,0.004376141354441643
u0, 294,0.009192220866680145,0.0056046731770038605,285,0.007891317829489708,0.004376141354441643
u0, 295,0.008120300248265266,0.0045915888622403145,285,0.007891317829489708,0.004376141354441643
u0, 296,0.01612212136387825,0.012548945844173431,285,0.007891317829489708,0.004376141354441643
u0, 297,0.007923792116343975,0.004409085027873516,285,0.007891317829489708,0.004376141354441643
u0, 298,0.011066512204706669,0.0075757200829684734,285,0.007891317829489708,0.004376141354441643
u0, 299,0.022213038057088852,0.01869119703769684,285,0.007891317829489708,0.004376141354441643
u0, 300,0.013453373685479164,0.009926343336701393,285,0.007891317829489708,0.004376141354441643
u0, 301,0.009748056530952454,0.006145200226455927,285,0.007891317829489708,0.004376141354441643
u0, 302,0.019142428413033485,0.015529491007328033,285,0.007891317829489708,0.004376141354441643
u0, 303,0.009664753451943398,0.006058594211935997,285,0.007891317829489708,0.004376141354441643
u0, 304,0.027035797014832497,0.02352762781083584,285,0.007891317829489708,0.004376141354441643
u0, 305,0.008872661739587784,0.005370443221181631,285,0.007891317829489708,0.004376141354441643
u0, 306,0.009644589386880398,0.006173558067530394,285,0.007891317829489708,0.004376141354441643
u0, 307,0.020773181691765785,0.017263958230614662,285,0.007891317829489708,0.004376141354441643
u0, 308,0.014247709885239601,0.010686290450394154,285,0.007891317829489708,0.004376141354441643
u0, 309,0.008451221510767937,0.004879156593233347,285,0.007891317829489708,0.004376141354441643
u0, 310,0.017689308151602745,0.014105306938290596,285,0.007891317829489708,0.004376141354441643
u0, 311,0.010116773657500744,0.006606933195143938,285,0.007891317829489708,0.004376141354441643
u0, 312,0.019297143444418907,0.015771135687828064,285,0.007891317829489708,0.004376141354441643
u0, 313,0.010412371717393398,0.006891636177897453,285,0.007891317829489708,0.004376141354441643
u0, 314,0.016875671222805977,0.013207878917455673,285,0.007891317829489708,0.004376141354441643
u0, 315,0.022250838577747345,0.018626179546117783,285,0.007891317829489708,0.004376141354441643
