#"Progress (%)"	"Step"	"Time (ps)"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"	"Elapsed Time (s)"	"Time Remaining"
55.2%	27600	55.2000000000215	-351.6678019995062	303.8113546626939	432	10.998275995254517	0:08
55.4%	27700	55.40000000002174	-348.44145312255307	327.0770324860347	432	11.050279140472412	0:08
55.6%	27800	55.600000000021986	-368.94877734130307	352.87698474237413	432	11.086205959320068	0:08
55.8%	27900	55.80000000002223	-373.25087084716245	224.24735790741374	432	11.121774911880493	0:08
56.0%	28000	56.000000000022474	-387.0507670873968	330.1176570271628	432	11.157855987548828	0:08
56.2%	28100	56.20000000002272	-361.3622905248968	203.74505871251037	432	11.199234962463379	0:08
56.4%	28200	56.40000000002296	-378.8094035620062	265.52498600496506	432	11.234815835952759	0:08
56.6%	28300	56.60000000002321	-385.55311694091245	262.4053749629301	432	11.272144079208374	0:08
56.8%	28400	56.80000000002345	-361.7458354467718	280.07448660433556	432	11.307513952255249	0:08
57.0%	28500	57.0000000000237	-367.9880229467718	282.4042366249419	433	11.344244956970215	0:08
57.2%	28600	57.20000000002394	-350.4064799780218	285.5995697095526	433	11.380791902542114	0:08
57.4%	28700	57.400000000024185	-378.82621874755307	374.9288054915703	433	11.416614055633545	0:08
57.6%	28800	57.60000000002443	-375.83168139403745	314.07265862857037	433	11.453541040420532	0:08
57.8%	28900	57.800000000024674	-355.37553515380307	266.42130723179355	433	11.489798069000244	0:08
58.0%	29000	58.00000000002492	-367.92750658934995	205.99131693083186	433	11.525049924850464	0:08
58.2%	29100	58.20000000002516	-394.68995776122495	295.4042141615864	433	11.564655065536499	0:08
58.4%	29200	58.40000000002541	-370.2919475073187	224.33907795839693	434	11.59945011138916	0:08
58.6%	29300	58.60000000002565	-386.92958178466245	343.5972183180255	434	11.636422872543335	0:08
58.8%	29400	58.800000000025896	-386.3537456030218	355.3586494493912	434	11.672376871109009	0:08
59.0%	29500	59.00000000002614	-377.5154582495062	261.7663922298237	434	11.708049774169922	0:08
59.2%	29600	59.200000000026385	-373.15898241942807	216.51855819094845	434	11.747980833053589	0:08
59.4%	29700	59.40000000002663	-362.29200854247495	204.65246683305776	434	11.786693096160889	0:08
59.6%	29800	59.600000000026874	-373.43068041747495	280.7640242041586	434	11.823325872421265	0:08
59.8%	29900	59.80000000002712	-372.1030131811468	258.8886820485348	434	11.858850002288818	0:07
60.0%	30000	60.00000000002736	-367.07704272216245	280.3501893750237	434	11.8943510055542	0:07
60.2%	30100	60.20000000002761	-374.1450969213812	314.37048091297453	434	11.935611009597778	0:07
60.4%	30200	60.40000000002785	-361.30751147216245	233.99227393439458	434	11.975361824035645	0:07
60.6%	30300	60.600000000028096	-373.0322123998968	255.98805025542708	434	12.01747179031372	0:07
60.8%	30400	60.80000000002834	-365.5226909155218	266.1329356840427	434	12.058990001678467	0:07
61.0%	30500	61.000000000028585	-362.18815722411557	274.6549006819926	434	12.099798917770386	0:07
61.2%	30600	61.20000000002883	-352.6746684545843	273.22699323130195	434	12.14103102684021	0:07
61.4%	30700	61.400000000029074	-370.05824389403745	317.73976596570526	434	12.181556940078735	0:07
61.6%	30800	61.60000000002932	-368.2746440405218	294.32185444475425	434	12.222182989120483	0:07
61.8%	30900	61.80000000002956	-355.95158495849057	280.9803851567184	434	12.261896848678589	0:07
62.0%	31000	62.00000000002981	-372.24134936278745	387.92843759703356	434	12.301169872283936	0:07
62.2%	31100	62.20000000003005	-353.73158373778745	311.2158819143967	434	12.343440055847168	0:07
62.4%	31200	62.400000000030296	-370.49382128661557	376.45914700528624	434	12.383898973464966	0:07
62.6%	31300	62.60000000003054	-384.9419719213812	399.5761415942389	434	12.426804780960083	0:07
62.8%	31400	62.800000000030785	-368.37150683349057	246.0602089352835	434	12.465610980987549	0:07
63.0%	31500	63.00000000003103	-370.6271525854437	287.03509441885876	434	12.501020908355713	0:07
63.2%	31600	63.200000000031274	-378.99675097411557	310.42309977492107	434	12.537246942520142	0:07
63.4%	31700	63.40000000003152	-358.34233202880307	294.85564626664694	434	12.572332859039307	0:07
63.6%	31800	63.60000000003176	-345.65532031005307	307.40461234091686	434	12.608630895614624	0:07
63.8%	31900	63.80000000003201	-347.2050334448187	364.92786220248104	435	12.643932104110718	0:07
64.0%	32000	64.00000000003224	-357.20326342528745	303.4106434405405	435	12.682998895645142	0:07
64.2%	32100	64.20000000003178	-356.88392748778745	267.61504988812953	435	12.72209095954895	0:07
64.4%	32200	64.40000000003131	-379.4274455541937	340.7225750052658	435	12.756832838058472	0:07
64.6%	32300	64.60000000003085	-378.95814623778745	322.91616248192514	435	12.792646884918213	0:07
64.8%	32400	64.80000000003038	-378.35304369872495	385.39742157369864	435	12.828481912612915	0:06
65.0%	32500	65.00000000002991	-363.56071581786557	355.6756791949978	435	12.864543914794922	0:06
65.2%	32600	65.20000000002945	-365.7818461889593	360.0163813083041	435	12.900975942611694	0:06
65.4%	32700	65.40000000002898	-372.9590617651312	389.47733094121025	435	12.935996770858765	0:06
65.6%	32800	65.60000000002852	-363.70509447997495	307.7433690193224	436	12.973281860351562	0:06
65.8%	32900	65.80000000002805	-363.05018725341245	339.8560448842306	436	13.007972955703735	0:06
66.0%	33000	66.00000000002758	-358.17799487059995	269.5692029328683	436	13.04386281967163	0:06
66.2%	33100	66.20000000002712	-381.8994914526312	342.49682281913965	436	13.083630084991455	0:06
66.4%	33200	66.40000000002665	-388.8584758276312	307.84844533442504	436	13.11958909034729	0:06
66.6%	33300	66.60000000002618	-378.26091113036557	302.3553680732403	436	13.156391143798828	0:06
66.8%	33400	66.80000000002572	-361.7925578588812	239.14565170167756	436	13.191313743591309	0:06
67.0%	33500	67.00000000002525	-358.7420512670843	278.6852582459981	436	13.226844787597656	0:06
67.2%	33600	67.20000000002479	-370.9486857885687	308.60298776869575	436	13.262993812561035	0:06
67.4%	33700	67.40000000002432	-352.1421672338812	260.557921292381	437	13.299178838729858	0:06
67.6%	33800	67.60000000002385	-386.6924602026312	363.37158147892023	437	13.33540391921997	0:06
67.8%	33900	67.80000000002339	-374.6663676733343	308.67035415224825	437	13.370726108551025	0:06
68.0%	34000	68.00000000002292	-365.20549120849057	278.3471390373971	437	13.406183004379272	0:06
68.2%	34100	68.20000000002246	-376.1518107885687	227.42475685745316	437	13.446311712265015	0:06
68.4%	34200	68.40000000002199	-394.02629198974057	277.84938330903117	437	13.48161792755127	0:06
68.6%	34300	68.60000000002152	-369.96122851317807	234.87954814698278	437	13.517907857894897	0:06
68.8%	34400	68.80000000002106	-378.90593066161557	333.1168001357963	437	13.553078889846802	0:06
69.0%	34500	69.00000000002059	-374.8598491186468	266.08115956897456	437	13.58945608139038	0:06
69.2%	34600	69.20000000002013	-360.07923998778745	289.73299292200534	438	13.625039100646973	0:06
69.4%	34700	69.40000000001966	-376.1988078588812	303.5092917994543	438	13.66015100479126	0:06
69.6%	34800	69.6000000000192	-367.03993334716245	279.5480000194301	438	13.698446035385132	0:06
69.8%	34900	69.80000000001873	-360.42653002684995	282.35533370156605	438	13.734420776367188	0:05
70.0%	35000	70.00000000001826	-347.63762011474057	283.45757044468	438	13.770123958587646	0:05
70.2%	35100	70.2000000000178	-374.0080119604437	323.2755356474039	438	13.814085006713867	0:05
70.4%	35200	70.40000000001733	-354.4817973608343	240.2353583539647	438	13.855907917022705	0:05
70.6%	35300	70.60000000001686	-394.2724162573187	275.3832739226423	438	13.894695043563843	0:05
70.8%	35400	70.8000000000164	-375.7802592748968	236.99549757860447	438	13.93651294708252	0:05
71.0%	35500	71.00000000001593	-387.4644328588812	268.22601171396497	438	13.97828483581543	0:05
71.2%	35600	71.20000000001546	-369.7574016088812	224.511345439852	438	14.020403861999512	0:05
71.4%	35700	71.400000000015	-368.26652636474057	247.99295943501602	437	14.061458826065063	0:05
71.6%	35800	71.60000000001453	-383.96330370849057	249.06686654986157	437	14.103374004364014	0:05
71.8%	35900	71.80000000001407	-387.90922656005307	260.36014880579097	437	14.145431995391846	0:05
72.0%	36000	72.0000000000136	-378.1675883764593	205.10513440563292	437	14.18661904335022	0:05
72.2%	36100	72.20000000001313	-374.59620776122495	314.8055588711258	437	14.231130123138428	0:05
72.4%	36200	72.40000000001267	-388.0340434545843	287.7781901458424	437	14.272923946380615	0:05
72.6%	36300	72.6000000000122	-371.0354777807562	258.47095086201233	437	14.3146390914917	0:05
72.8%	36400	72.80000000001174	-372.0699321264593	235.2216758298756	437	14.356899976730347	0:05
73.0%	36500	73.00000000001127	-378.6254436010687	291.54030630644104	437	14.398342847824097	0:05
73.2%	36600	73.2000000000108	-383.3408061498968	273.7114762567685	437	14.440985918045044	0:05
73.4%	36700	73.40000000001034	-379.71644701903745	275.21980699836695	437	14.483334064483643	0:05
73.6%	36800	73.60000000000987	-377.2151652807562	224.47439988064207	437	14.524917840957642	0:05
73.8%	36900	73.8000000000094	-371.18962206786557	200.3587440772826	437	14.566857814788818	0:05
74.0%	37000	74.00000000000894	-381.42237963622495	293.78393584858316	436	14.608774900436401	0:05
74.2%	37100	74.20000000000847	-372.56056322997495	193.33891586602846	436	14.653115034103394	0:05
74.4%	37200	74.400000000008	-376.0485698217718	235.68666679313708	436	14.69542908668518	0:05
74.6%	37300	74.60000000000754	-394.9214641088812	297.36091272452893	436	14.736876010894775	0:05
74.8%	37400	74.80000000000707	-377.14299120849057	261.80464615313076	436	14.778689861297607	0:04
75.0%	37500	75.00000000000661	-363.58647265380307	277.52093654688014	436	14.820295810699463	0:04
75.2%	37600	75.20000000000614	-374.5098735327093	281.2040949041383	436	14.862451791763306	0:04
75.4%	37700	75.40000000000568	-371.87367358153745	333.5635902257214	436	14.903983116149902	0:04
75.6%	37800	75.60000000000521	-372.43214526122495	336.57593815776454	436	14.945790767669678	0:04
75.8%	37900	75.80000000000474	-362.4750529760687	265.15462326210513	436	14.988229036331177	0:04
76.0%	38000	76.00000000000428	-362.0540324682562	287.22520245229265	436	15.029710054397583	0:04
76.2%	38100	76.20000000000381	-389.4131938452093	315.01407860009135	436	15.07412075996399	0:04
76.4%	38200	76.40000000000335	-385.39259447997495	267.43352725853555	436	15.11578106880188	0:04
76.6%	38300	76.60000000000288	-382.47746386474057	324.3620317566423	436	15.157127857208252	0:04
76.8%	38400	76.80000000000241	-390.99830737059995	276.18624637904264	435	15.199518918991089	0:04
77.0%	38500	77.00000000000195	-357.73841967528745	209.30794589939936	435	15.240942001342773	0:04
77.2%	38600	77.20000000000148	-370.83305468505307	295.17190040880746	435	15.283860921859741	0:04
77.4%	38700	77.40000000000101	-379.1631633276312	228.05325557722873	435	15.325270891189575	0:04
77.6%	38800	77.60000000000055	-370.0987407202093	221.9268980724123	435	15.366790056228638	0:04
77.8%	38900	77.80000000000008	-367.87480273192807	286.1339112582351	435	15.409635066986084	0:04
78.0%	39000	77.99999999999962	-371.72840990966245	219.92441751178774	435	15.451333045959473	0:04
78.2%	39100	78.19999999999915	-388.11561694091245	251.2409901230378	435	15.496310949325562	0:04
78.4%	39200	78.39999999999868	-382.65211596434995	211.11652720400292	435	15.538112878799438	0:04
78.6%	39300	78.59999999999822	-381.06178393309995	217.64162529006705	435	15.579690933227539	0:04
78.8%	39400	78.79999999999775	-370.58644213622495	170.75790761524314	435	15.621366024017334	0:04
79.0%	39500	78.99999999999729	-384.43010058349057	239.6284811857604	435	15.662598133087158	0:04
79.2%	39600	79.19999999999682	-388.77443041747495	298.7896310252214	435	15.705469846725464	0:04
79.4%	39700	79.39999999999635	-386.9781352514593	319.17188257203077	435	15.74703598022461	0:04
79.6%	39800	79.59999999999589	-374.79692187255307	284.89239631634365	434	15.788815975189209	0:04
79.8%	39900	79.79999999999542	-374.9973918432562	278.36703095385514	434	15.830995798110962	0:04
80.0%	40000	79.99999999999496	-397.06938281005307	326.23551702483024	434	15.87241792678833	0:03
80.2%	40100	80.19999999999449	-378.33683886474057	262.6088717739376	434	15.916895866394043	0:03
80.4%	40200	80.39999999999402	-377.10429491942807	268.97557195797157	434	15.958084106445312	0:03
80.6%	40300	80.59999999999356	-367.5637980932562	251.26388210385386	434	15.999995946884155	0:03
80.8%	40400	80.79999999999309	-371.71733202880307	287.96462847516415	434	16.04332995414734	0:03
81.0%	40500	80.99999999999262	-363.77674975341245	244.1664774480774	434	16.085367918014526	0:03
81.2%	40600	81.19999999999216	-364.54985156005307	272.4917098137889	434	16.12769603729248	0:03
81.4%	40700	81.39999999999169	-375.9438029760687	325.5717137119743	434	16.170121908187866	0:03
81.6%	40800	81.59999999999123	-366.66252245849057	309.69178535854434	434	16.212017059326172	0:03
81.8%	40900	81.79999999999076	-378.79383959716245	280.2007925173615	434	16.254262924194336	0:03
82.0%	41000	81.9999999999903	-380.3941203588812	288.03465376329797	434	16.29661989212036	0:03
82.2%	41100	82.19999999998983	-369.2304545873968	221.1774571439709	434	16.340870141983032	0:03
82.4%	41200	82.39999999998936	-371.3946391577093	214.12901770537704	434	16.382295846939087	0:03
82.6%	41300	82.5999999999889	-369.3893596166937	214.1909837789303	433	16.424356937408447	0:03
82.8%	41400	82.79999999998843	-366.68657031005307	254.4005394107599	433	16.466716766357422	0:03
83.0%	41500	82.99999999998796	-389.0169230932562	355.8629456988996	433	16.508169889450073	0:03
83.2%	41600	83.1999999999875	-377.8358928198187	330.34204126073826	433	16.550513744354248	0:03
83.4%	41700	83.39999999998703	-371.82985033934995	288.8483170377146	433	16.592010974884033	0:03
83.6%	41800	83.59999999998657	-381.8408061498968	323.6893541376692	433	16.633981943130493	0:03
83.8%	41900	83.7999999999861	-382.4127971166937	308.33364296887436	433	16.676361799240112	0:03
84.0%	42000	83.99999999998563	-371.33400072997495	312.4930627265649	433	16.717867851257324	0:03
84.2%	42100	84.19999999998517	-388.71037402099057	262.9619810290616	433	16.76246190071106	0:03
84.4%	42200	84.3999999999847	-360.09184374755307	270.3944209840963	433	16.803988933563232	0:03
84.6%	42300	84.59999999998423	-380.36537280028745	338.7744656097784	433	16.84579610824585	0:03
84.8%	42400	84.79999999998377	-381.21107592528745	305.9587217390465	433	16.888669729232788	0:03
85.0%	42500	84.9999999999833	-362.9241801733343	276.69809996802184	433	16.932000875473022	0:02
85.2%	42600	85.19999999998284	-365.99147143309995	313.6646329694813	433	16.974761962890625	0:02
85.4%	42700	85.39999999998237	-369.5126506323187	361.8344819907348	433	17.016422033309937	0:02
85.6%	42800	85.5999999999819	-369.4220744604437	381.63184000459637	433	17.05809783935547	0:02
85.8%	42900	85.79999999998144	-368.90797533934995	379.77435177404203	432	17.100478887557983	0:02
86.0%	43000	85.99999999998097	-361.4066020483343	298.6485004705898	432	17.141720056533813	0:02
86.2%	43100	86.1999999999805	-376.0323039526312	282.1089815443342	432	17.187103986740112	0:02
86.4%	43200	86.39999999998004	-389.28434863036557	353.99073994042504	432	17.228559017181396	0:02
86.6%	43300	86.59999999997957	-366.31071581786557	292.8945058610618	432	17.27029585838318	0:02
86.8%	43400	86.79999999997911	-362.69178881591245	278.62343602618415	432	17.31273579597473	0:02
87.0%	43500	86.99999999997864	-366.9966594213812	253.0775693798462	432	17.353598833084106	0:02
87.2%	43600	87.19999999997817	-369.88026537841245	251.0255469848156	432	17.3965060710907	0:02
87.4%	43700	87.39999999997771	-345.5234233373968	335.77731760554974	432	17.437503814697266	0:02
87.6%	43800	87.59999999997724	-347.9445353979437	338.6395356411811	432	17.47829294204712	0:02
87.8%	43900	87.79999999997678	-352.6510783666937	372.2830586137254	432	17.52081298828125	0:02
88.0%	44000	87.99999999997631	-361.9667827123968	331.7913299890219	432	17.56289792060852	0:02
88.2%	44100	88.19999999997584	-346.37281908934995	307.11814434613586	432	17.607433795928955	0:02
88.4%	44200	88.39999999997538	-358.90165820067807	292.6745273274743	432	17.648927927017212	0:02
88.6%	44300	88.59999999997491	-374.6840678686468	379.137444122165	432	17.69014000892639	0:02
88.8%	44400	88.79999999997445	-342.6672221655218	243.78631956789658	432	17.73189687728882	0:02
89.0%	44500	88.99999999997398	-382.2681743139593	360.0367855842288	432	17.77348494529724	0:02
89.2%	44600	89.19999999997351	-366.34303393309995	263.07679411557837	432	17.816526889801025	0:02
89.4%	44700	89.39999999997305	-371.1879436010687	298.70109045252605	432	17.857640743255615	0:02
89.6%	44800	89.59999999997258	-366.4921428198187	307.2983765933501	432	17.899471044540405	0:02
89.8%	44900	89.79999999997212	-373.7085734838812	300.3064818450518	431	17.941768884658813	0:02
90.0%	45000	89.99999999997165	-371.41703906005307	334.2551623881698	431	17.984010934829712	0:02
90.2%	45100	90.19999999997118	-361.3692180151312	348.3154024407925	431	18.027689933776855	0:01
90.4%	45200	90.39999999997072	-384.01527514403745	373.84278606212837	431	18.06946873664856	0:01
90.6%	45300	90.59999999997025	-378.75648608153745	257.3268118186324	431	18.111167907714844	0:01
90.8%	45400	90.79999999996978	-373.80458178466245	305.84867135830945	431	18.15325403213501	0:01
91.0%	45500	90.99999999996932	-376.46144213622495	339.6851971818328	431	18.19488000869751	0:01
91.2%	45600	91.19999999996885	-387.45582690184995	335.20022386655836	431	18.237838983535767	0:01
91.4%	45700	91.39999999996839	-382.47929491942807	317.12396604230463	431	18.279972076416016	0:01
91.6%	45800	91.59999999996792	-376.49553027099057	326.09968277298833	431	18.321988105773926	0:01
91.8%	45900	91.79999999996745	-376.46901049559995	348.9950532323798	431	18.36407995223999	0:01
92.0%	46000	91.99999999996699	-359.3536235327093	265.97569828979533	431	18.40578603744507	0:01
92.2%	46100	92.19999999996652	-364.96806445067807	260.3150228196927	431	18.450618028640747	0:01
92.4%	46200	92.39999999996606	-368.70781054442807	256.4356005060277	431	18.49252700805664	0:01
92.6%	46300	92.59999999996559	-362.50697436278745	258.0093857444893	431	18.534449100494385	0:01
92.8%	46400	92.79999999996512	-369.5215922827093	329.0344505566338	431	18.57726001739502	0:01
93.0%	46500	92.99999999996466	-393.70228686278745	369.32693035691597	431	18.61871600151062	0:01
93.2%	46600	93.19999999996419	-374.5727092260687	256.07382519816514	431	18.66113781929016	0:01
93.4%	46700	93.39999999996373	-375.94069018309995	231.7773267250379	431	18.70222783088684	0:01
93.6%	46800	93.59999999996326	-372.26811327880307	307.2944251557517	431	18.744067907333374	0:01
93.8%	46900	93.7999999999628	-392.61369433349057	365.2721518732592	430	18.786635875701904	0:01
94.0%	47000	93.99999999996233	-374.3450786108343	337.2660587893855	430	18.828800916671753	0:01
94.2%	47100	94.19999999996186	-366.6985942358343	294.56616122643425	430	18.873642921447754	0:01
94.4%	47200	94.3999999999614	-378.48548998778745	262.76713322997915	430	18.91581678390503	0:01
94.6%	47300	94.59999999996093	-374.63176073974057	280.14427744313383	430	18.957494974136353	0:01
94.8%	47400	94.79999999996046	-377.84562792724057	319.7486780594466	430	18.99858593940735	0:01
95.0%	47500	94.99999999996	-380.9963237280218	276.5515176374456	430	19.040097951889038	0:01
95.2%	47600	95.19999999995953	-375.6119243139593	286.03651707930663	430	19.081265926361084	0:00
95.4%	47700	95.39999999995906	-376.4436809057562	219.06652286785078	430	19.12390685081482	0:00
95.6%	47800	95.5999999999586	-376.66188158934995	283.30761869272453	429	19.19681406021118	0:00
95.8%	47900	95.79999999995813	-376.16017260497495	292.4025663371179	429	19.241583108901978	0:00
96.0%	48000	95.99999999995767	-350.6544047827093	283.999003660118	429	19.28286099433899	0:00
96.2%	48100	96.1999999999572	-380.5750285620062	314.6419143997934	429	19.326651096343994	0:00
96.4%	48200	96.39999999995673	-376.7196818823187	276.40675408888563	429	19.368484020233154	0:00
96.6%	48300	96.59999999995627	-388.0678569311468	310.9681626089815	429	19.410316944122314	0:00
96.8%	48400	96.7999999999558	-371.83009447997495	346.2324578839688	429	19.453109979629517	0:00
97.0%	48500	96.99999999995534	-376.9492045873968	336.1229924360987	429	19.494647979736328	0:00
97.2%	48600	97.19999999995487	-368.22755541747495	298.7065547738548	429	19.536412715911865	0:00
97.4%	48700	97.3999999999544	-365.9146586889593	288.89466470527884	429	19.578237771987915	0:00
97.6%	48800	97.59999999995394	-379.60658373778745	373.960578647534	429	19.619637966156006	0:00
97.8%	48900	97.79999999995347	-378.08778490966245	269.1865817366205	429	19.662129878997803	0:00
98.0%	49000	97.999999999953	-374.7923442358343	289.0285932535136	429	19.704019784927368	0:00
98.2%	49100	98.19999999995254	-387.5833293432562	268.3183309862658	429	19.748454093933105	0:00
98.4%	49200	98.39999999995207	-381.6427775854437	206.02446028277595	429	19.79147481918335	0:00
98.6%	49300	98.5999999999516	-383.48198046630307	300.44746520050825	428	19.859165906906128	0:00
98.8%	49400	98.79999999995114	-368.4798137182562	294.83932370616213	428	19.905532836914062	0:00
99.0%	49500	98.99999999995067	-383.6684123510687	414.90835982844237	428	19.947208881378174	0:00
99.2%	49600	99.19999999995021	-352.7319194311468	290.86642143319386	428	19.98891305923462	0:00
99.4%	49700	99.39999999994974	-375.0714885229437	283.3888200662853	428	20.03163480758667	0:00
99.6%	49800	99.59999999994928	-358.1707622045843	229.9965888851931	428	20.072834014892578	0:00
99.8%	49900	99.79999999994881	-358.11869921630307	314.17928053501225	428	20.115039825439453	0:00
100.0%	50000	99.99999999994834	-356.8997661108343	366.9387586773108	428	20.156981945037842	0:00
