#"Progress (%)"	"Step"	"Time (ps)"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"	"Elapsed Time (s)"	"Time Remaining"
58.8%	29400	58.800000000025896	-8753.7138671875	309.3301619917883	336	15.086135149002075	0:10
59.0%	29500	59.00000000002614	-8746.0	315.4469142099451	336	15.13778305053711	0:10
59.2%	29600	59.200000000026385	-8699.65234375	303.31080174942593	336	15.188894033432007	0:10
59.4%	29700	59.40000000002663	-9082.97265625	313.8235276003416	336	15.240562200546265	0:10
59.6%	29800	59.600000000026874	-8951.640625	307.12314780691855	336	15.290065288543701	0:10
59.8%	29900	59.80000000002712	-8930.10546875	298.0972272239468	336	15.341672897338867	0:10
60.0%	30000	60.00000000002736	-8976.1025390625	294.90944396784664	336	15.393608331680298	0:10
60.2%	30100	60.20000000002761	-9048.220703125	293.1420886187852	336	15.444493055343628	0:10
60.4%	30200	60.40000000002785	-8906.74609375	294.7525861070902	336	15.494296073913574	0:10
60.6%	30300	60.600000000028096	-9017.419921875	297.7552975754582	336	15.546304941177368	0:10
60.8%	30400	60.80000000002834	-9179.57421875	294.8476854347277	336	15.59761929512024	0:10
61.0%	30500	61.000000000028585	-9092.90625	289.95644803022776	336	15.647965908050537	0:10
61.2%	30600	61.20000000002883	-9095.0634765625	295.07467875918115	336	15.697342157363892	0:09
61.4%	30700	61.400000000029074	-9097.251953125	296.0917283841022	336	15.748557090759277	0:09
61.6%	30800	61.60000000002932	-9207.625	299.2015857452581	336	15.799443244934082	0:09
61.8%	30900	61.80000000002956	-8906.494140625	294.197157147613	336	15.85165810585022	0:09
62.0%	31000	62.00000000002981	-9034.197265625	292.1582060403161	336	15.901525020599365	0:09
62.2%	31100	62.20000000003005	-8960.822265625	298.36546189483226	336	15.952510118484497	0:09
62.4%	31200	62.400000000030296	-8926.4130859375	301.1787429743286	336	16.00222897529602	0:09
62.6%	31300	62.60000000003054	-9001.6318359375	304.6267579729888	336	16.053409099578857	0:09
62.8%	31400	62.800000000030785	-9017.5205078125	307.64417618395214	336	16.10476326942444	0:09
63.0%	31500	63.00000000003103	-9244.6767578125	308.9000052337751	336	16.155037879943848	0:09
63.2%	31600	63.200000000031274	-9007.8486328125	302.59849715487314	336	16.205050230026245	0:09
63.4%	31700	63.40000000003152	-8898.966796875	301.9286175019507	336	16.256538152694702	0:09
63.6%	31800	63.60000000003176	-8918.953125	298.6800590889804	336	16.305927276611328	0:09
63.8%	31900	63.80000000003201	-9220.4443359375	303.08600475968245	336	16.355797052383423	0:09
64.0%	32000	64.00000000003224	-9105.205078125	301.9765628741425	336	16.406249046325684	0:09
64.2%	32100	64.20000000003178	-9049.93359375	295.10982659356773	336	16.456643104553223	0:09
64.4%	32200	64.40000000003131	-9090.92578125	297.84164311810724	336	16.506116151809692	0:09
64.6%	32300	64.60000000003085	-8865.6669921875	292.35352817601967	336	16.556096076965332	0:09
64.8%	32400	64.80000000003038	-8961.083984375	294.8639148910878	335	16.649338245391846	0:09
65.0%	32500	65.00000000002991	-9242.0029296875	306.6926712474055	335	16.701908111572266	0:09
65.2%	32600	65.20000000002945	-9094.78515625	306.9821015726698	335	16.75427508354187	0:08
65.4%	32700	65.40000000002898	-8810.109375	297.6787707969286	335	16.805942058563232	0:08
65.6%	32800	65.60000000002852	-8752.923828125	291.27241119492464	335	16.85955309867859	0:08
65.8%	32900	65.80000000002805	-9077.154296875	298.86684360522753	335	16.909677028656006	0:08
66.0%	33000	66.00000000002758	-9142.6318359375	304.6213118394901	335	16.959614992141724	0:08
66.2%	33100	66.20000000002712	-9205.138671875	297.2434181173466	335	17.01028299331665	0:08
66.4%	33200	66.40000000002665	-9076.8515625	297.75506898460225	335	17.06033992767334	0:08
66.6%	33300	66.60000000002618	-9266.21875	301.15937265877534	335	17.110635995864868	0:08
66.8%	33400	66.80000000002572	-9146.7568359375	298.4140344802391	335	17.16237211227417	0:08
67.0%	33500	67.00000000002525	-9178.62109375	301.1204702499506	335	17.212271213531494	0:08
67.2%	33600	67.20000000002479	-9132.755859375	298.0650016603732	335	17.263548135757446	0:08
67.4%	33700	67.40000000002432	-9095.22265625	297.50949630602753	335	17.314090967178345	0:08
67.6%	33800	67.60000000002385	-9009.263671875	298.6819044241754	335	17.364278078079224	0:08
67.8%	33900	67.80000000002339	-9195.791015625	301.56863542898213	335	17.416336059570312	0:08
68.0%	34000	68.00000000002292	-8924.20703125	292.39125662919	335	17.467900276184082	0:08
68.2%	34100	68.20000000002246	-9233.2421875	295.01123315888253	335	17.518033266067505	0:08
68.4%	34200	68.40000000002199	-9225.078125	304.10837095585794	335	17.569595098495483	0:08
68.6%	34300	68.60000000002152	-8955.94921875	301.5589053228856	335	17.619411945343018	0:08
68.8%	34400	68.80000000002106	-8898.677734375	295.45740745562915	335	17.66973614692688	0:08
69.0%	34500	69.00000000002059	-9117.40234375	300.95179912107466	335	17.72125220298767	0:07
69.2%	34600	69.20000000002013	-9071.275390625	299.0724617990258	335	17.770937204360962	0:07
69.4%	34700	69.40000000001966	-9019.5234375	298.64611210956855	335	17.82100510597229	0:07
69.6%	34800	69.6000000000192	-8968.419921875	296.6660977025313	336	17.870847940444946	0:07
69.8%	34900	69.80000000001873	-8995.541015625	293.5688373049553	336	17.921935081481934	0:07
70.0%	35000	70.00000000001826	-9026.326171875	299.6202772352958	336	17.973422050476074	0:07
70.2%	35100	70.2000000000178	-9111.787109375	298.41705842390144	336	18.02414631843567	0:07
70.4%	35200	70.40000000001733	-9017.1025390625	305.35091249591216	336	18.075937032699585	0:07
70.6%	35300	70.60000000001686	-8744.1025390625	295.19514527797554	336	18.12622308731079	0:07
70.8%	35400	70.8000000000164	-8706.7578125	296.1468267510928	336	18.17611312866211	0:07
71.0%	35500	71.00000000001593	-8966.150390625	308.35206323471175	336	18.22581195831299	0:07
71.2%	35600	71.20000000001546	-8884.9091796875	299.8239453607584	336	18.27738118171692	0:07
71.4%	35700	71.400000000015	-8791.94921875	297.82726748923636	336	18.32875895500183	0:07
71.6%	35800	71.60000000001453	-8804.318359375	301.15911215091813	336	18.3803551197052	0:07
71.8%	35900	71.80000000001407	-8802.263671875	303.0091820215485	336	18.4322612285614	0:07
72.0%	36000	72.0000000000136	-8973.484375	290.8519903304379	336	18.482028007507324	0:07
72.2%	36100	72.20000000001313	-8839.7392578125	295.9274778965058	336	18.533879041671753	0:07
72.4%	36200	72.40000000001267	-9120.845703125	303.47992214803475	336	18.585586309432983	0:07
72.6%	36300	72.6000000000122	-9120.8994140625	302.02425896237446	336	18.63670015335083	0:07
72.8%	36400	72.80000000001174	-9094.38671875	298.7341731251867	336	18.687773942947388	0:07
73.0%	36500	73.00000000001127	-8813.37890625	298.9228407127044	336	18.737499237060547	0:06
73.2%	36600	73.2000000000108	-9143.32421875	298.7729216630466	336	18.78860902786255	0:06
73.4%	36700	73.40000000001034	-8862.9453125	295.6296693006814	336	18.83816695213318	0:06
73.6%	36800	73.60000000000987	-8814.568359375	293.763050771206	336	18.889394283294678	0:06
73.8%	36900	73.8000000000094	-9047.9306640625	301.883453548146	336	18.941522121429443	0:06
74.0%	37000	74.00000000000894	-8945.333984375	297.1394174592313	336	18.991424083709717	0:06
74.2%	37100	74.20000000000847	-8991.10546875	299.78451370356	336	19.043551921844482	0:06
74.4%	37200	74.400000000008	-8890.81640625	303.3366229413112	336	19.0937819480896	0:06
74.6%	37300	74.60000000000754	-8783.6123046875	310.4617002231243	336	19.145013093948364	0:06
74.8%	37400	74.80000000000707	-8898.103515625	302.81897488255254	336	19.19432020187378	0:06
75.0%	37500	75.00000000000661	-8869.1220703125	311.8726384251666	336	19.244463205337524	0:06
75.2%	37600	75.20000000000614	-8892.953125	299.0041235986508	336	19.294180154800415	0:06
75.4%	37700	75.40000000000568	-8845.1552734375	296.8029909871987	336	19.34443998336792	0:06
75.6%	37800	75.60000000000521	-8964.392578125	293.2111978979265	336	19.394582986831665	0:06
75.8%	37900	75.80000000000474	-9131.01171875	300.02783361431256	336	19.446078300476074	0:06
76.0%	38000	76.00000000000428	-9023.6279296875	298.9894924624217	336	19.497969150543213	0:06
76.2%	38100	76.20000000000381	-9068.9755859375	298.3311089904288	336	19.548561096191406	0:06
76.4%	38200	76.40000000000335	-9179.4140625	302.6266656193244	336	19.598926067352295	0:06
76.6%	38300	76.60000000000288	-9158.4111328125	297.04229272323954	336	19.649269104003906	0:06
76.8%	38400	76.80000000000241	-9296.4306640625	294.00445314674107	336	19.701138257980347	0:05
77.0%	38500	77.00000000000195	-9053.3837890625	292.69067442393856	336	19.75148630142212	0:05
77.2%	38600	77.20000000000148	-9037.9921875	289.03723140618314	336	19.80198311805725	0:05
77.4%	38700	77.40000000000101	-9194.77734375	298.9574621081871	336	19.853392124176025	0:05
77.6%	38800	77.60000000000055	-9176.751953125	297.160968923033	336	19.903412103652954	0:05
77.8%	38900	77.80000000000008	-9388.0390625	301.54025859558254	336	19.95487904548645	0:05
78.0%	39000	77.99999999999962	-9175.05859375	294.1673697166299	336	20.004871129989624	0:05
78.2%	39100	78.19999999999915	-9247.943359375	296.3292112818803	336	20.057586193084717	0:05
78.4%	39200	78.39999999999868	-9155.630859375	298.7059001539699	336	20.109223127365112	0:05
78.6%	39300	78.59999999999822	-8997.2109375	295.7253253784242	336	20.159253120422363	0:05
78.8%	39400	78.79999999999775	-9034.3916015625	291.77759150943785	336	20.209222078323364	0:05
79.0%	39500	78.99999999999729	-9060.87109375	297.8096542046887	336	20.259491205215454	0:05
79.2%	39600	79.19999999999682	-8834.189453125	294.34253239026526	336	20.311031103134155	0:05
79.4%	39700	79.39999999999635	-8792.40234375	289.77545623277064	336	20.362313985824585	0:05
79.6%	39800	79.59999999999589	-9001.923828125	298.30084131016736	336	20.413800954818726	0:05
79.8%	39900	79.79999999999542	-8941.1181640625	298.75539620386263	336	20.46402931213379	0:05
80.0%	40000	79.99999999999496	-9161.3681640625	302.0882517226972	336	20.513843297958374	0:05
80.2%	40100	80.19999999999449	-9118.9453125	299.7725482119083	336	20.56432318687439	0:05
80.4%	40200	80.39999999999402	-9060.5625	302.3770274661084	336	20.615957021713257	0:05
80.6%	40300	80.59999999999356	-9227.58203125	301.44230809699945	336	20.66629195213318	0:04
80.8%	40400	80.79999999999309	-9214.03515625	301.8667384165939	336	20.717510223388672	0:04
81.0%	40500	80.99999999999262	-9200.185546875	300.42034076236007	336	20.768025159835815	0:04
81.2%	40600	81.19999999999216	-9037.08984375	293.51640022388864	336	20.819011211395264	0:04
81.4%	40700	81.39999999999169	-9094.416015625	288.2587301361332	336	20.868798971176147	0:04
81.6%	40800	81.59999999999123	-9227.6416015625	293.6352806654442	336	20.91856622695923	0:04
81.8%	40900	81.79999999999076	-9119.8818359375	297.4441555608046	336	20.96994400024414	0:04
82.0%	41000	81.9999999999903	-9146.828125	300.14544150234474	336	21.021631002426147	0:04
82.2%	41100	82.19999999998983	-9265.298828125	292.7900429452105	336	21.072482109069824	0:04
82.4%	41200	82.39999999998936	-9270.880859375	295.72133178544885	336	21.122385263442993	0:04
82.6%	41300	82.5999999999889	-9289.9580078125	306.27073672381573	336	21.17437219619751	0:04
82.8%	41400	82.79999999998843	-9235.716796875	311.09882962578547	336	21.224324226379395	0:04
83.0%	41500	82.99999999998796	-9181.6640625	304.9705265527405	336	21.2745041847229	0:04
83.2%	41600	83.1999999999875	-9146.7822265625	301.5291094737936	336	21.325907230377197	0:04
83.4%	41700	83.39999999998703	-9085.5673828125	299.46120846671175	336	21.37621021270752	0:04
83.6%	41800	83.59999999998657	-8866.60546875	296.92405506694956	336	21.426266193389893	0:04
83.8%	41900	83.7999999999861	-9089.150390625	307.416355377052	336	21.476662158966064	0:04
84.0%	42000	83.99999999998563	-9033.86328125	303.89514853974646	336	21.528029203414917	0:04
84.2%	42100	84.19999999998517	-9252.541015625	292.67248149514154	336	21.578668117523193	0:04
84.4%	42200	84.3999999999847	-9245.16015625	294.31358424700534	336	21.630221128463745	0:04
84.6%	42300	84.59999999998423	-9148.2177734375	297.2190094295518	336	21.6804039478302	0:03
84.8%	42400	84.79999999998377	-9096.318359375	288.71262324414374	336	21.73189115524292	0:03
85.0%	42500	84.9999999999833	-9446.5849609375	301.24993651216715	336	21.782312154769897	0:03
85.2%	42600	85.19999999998284	-9339.9228515625	297.13808044992203	336	21.832125186920166	0:03
85.4%	42700	85.39999999998237	-9248.779296875	298.49699799033095	336	21.88241720199585	0:03
85.6%	42800	85.5999999999819	-9096.541015625	294.97001342889513	336	21.9337260723114	0:03
85.8%	42900	85.79999999998144	-9308.361328125	305.0783007684667	336	21.983954191207886	0:03
86.0%	43000	85.99999999998097	-9067.4677734375	301.0553643275019	336	22.033781051635742	0:03
86.2%	43100	86.1999999999805	-8990.7939453125	298.403907561448	336	22.08427119255066	0:03
86.4%	43200	86.39999999998004	-9122.9296875	303.8583769566651	336	22.13421320915222	0:03
86.6%	43300	86.59999999997957	-9012.7265625	301.3851596995362	336	22.18453025817871	0:03
86.8%	43400	86.79999999997911	-9046.3349609375	296.38858425929374	337	22.234323978424072	0:03
87.0%	43500	86.99999999997864	-9150.20703125	296.8040178809345	337	22.284334182739258	0:03
87.2%	43600	87.19999999997817	-9285.3974609375	294.1949303699477	337	22.33446717262268	0:03
87.4%	43700	87.39999999997771	-9313.4814453125	288.2773309798015	337	22.384830951690674	0:03
87.6%	43800	87.59999999997724	-9186.025390625	293.13214204697914	337	22.43408727645874	0:03
87.8%	43900	87.79999999997678	-9265.9814453125	290.6330647057639	337	22.485283136367798	0:03
88.0%	44000	87.99999999997631	-9023.818359375	291.2690801203169	337	22.535073041915894	0:03
88.2%	44100	88.19999999997584	-9035.4677734375	302.51959203680855	337	22.58547306060791	0:03
88.4%	44200	88.39999999997538	-9056.990234375	302.89328893111735	337	22.634690046310425	0:02
88.6%	44300	88.59999999997491	-8728.5439453125	296.59482716288164	337	22.68661403656006	0:02
88.8%	44400	88.79999999997445	-9086.767578125	302.85770267929684	337	22.7362859249115	0:02
89.0%	44500	88.99999999997398	-9140.5078125	302.91647483669453	337	22.78635811805725	0:02
89.2%	44600	89.19999999997351	-8999.048828125	297.44845126113745	337	22.83759903907776	0:02
89.4%	44700	89.39999999997305	-9267.033203125	299.939867940602	337	22.889204025268555	0:02
89.6%	44800	89.59999999997258	-9126.3466796875	306.44342967620014	337	22.93941020965576	0:02
89.8%	44900	89.79999999997212	-9051.4697265625	303.12211596259743	337	22.989547967910767	0:02
90.0%	45000	89.99999999997165	-8813.6015625	301.0444682830497	337	23.03946018218994	0:02
90.2%	45100	90.19999999997118	-9087.4091796875	303.3372030080773	337	23.092188119888306	0:02
90.4%	45200	90.39999999997072	-8817.16796875	302.36838317782167	337	23.143051147460938	0:02
90.6%	45300	90.59999999997025	-8829.826171875	302.3421302020433	337	23.194834232330322	0:02
90.8%	45400	90.79999999996978	-8909.6591796875	305.126776401737	337	23.24454116821289	0:02
91.0%	45500	90.99999999996932	-9144.4892578125	304.604053779207	337	23.29478406906128	0:02
91.2%	45600	91.19999999996885	-9045.7548828125	306.6805691939745	337	23.34436821937561	0:02
91.4%	45700	91.39999999996839	-9225.7060546875	305.95024178042604	337	23.396181106567383	0:02
91.6%	45800	91.59999999996792	-9233.466796875	299.8415744551179	337	23.445946216583252	0:02
91.8%	45900	91.79999999996745	-9014.5732421875	297.74676761650056	337	23.49612808227539	0:02
92.0%	46000	91.99999999996699	-9212.87109375	305.55809099798165	337	23.546349048614502	0:02
92.2%	46100	92.19999999996652	-9074.2685546875	293.6223448904372	337	23.598586082458496	0:02
92.4%	46200	92.39999999996606	-8854.658203125	286.2942790387675	337	23.649523973464966	0:01
92.6%	46300	92.59999999996559	-9166.12109375	303.2948322808206	337	23.701056957244873	0:01
92.8%	46400	92.79999999996512	-9047.884765625	299.2259726710688	337	23.752511024475098	0:01
93.0%	46500	92.99999999996466	-8839.4482421875	293.9872629639625	337	23.802447080612183	0:01
93.2%	46600	93.19999999996419	-9062.935546875	304.71510247000595	337	23.854024171829224	0:01
93.4%	46700	93.39999999996373	-8954.1015625	307.18623307775465	337	23.905640125274658	0:01
93.6%	46800	93.59999999996326	-8948.9482421875	305.8956714767322	337	23.955305099487305	0:01
93.8%	46900	93.7999999999628	-8863.623046875	305.9426944069715	337	24.005470037460327	0:01
94.0%	47000	93.99999999996233	-8996.1953125	304.9875125087201	337	24.057054042816162	0:01
94.2%	47100	94.19999999996186	-9012.048828125	304.66485303874754	337	24.108272075653076	0:01
94.4%	47200	94.3999999999614	-9015.8994140625	302.0571621015651	337	24.159650087356567	0:01
94.6%	47300	94.59999999996093	-9136.3857421875	305.35663160429624	337	24.2114679813385	0:01
94.8%	47400	94.79999999996046	-9209.939453125	307.0307964995032	337	24.261733055114746	0:01
95.0%	47500	94.99999999996	-9049.0	303.74180431203456	337	24.31183910369873	0:01
95.2%	47600	95.19999999995953	-9244.30859375	301.3753309303682	337	24.36150288581848	0:01
95.4%	47700	95.39999999995906	-9052.2265625	291.12919723404	337	24.412979125976562	0:01
95.6%	47800	95.5999999999586	-9085.244140625	290.537464242932	337	24.463181018829346	0:01
95.8%	47900	95.79999999995813	-9258.900390625	296.28978012158876	337	24.514442920684814	0:01
96.0%	48000	95.99999999995767	-8986.921875	296.70342263056284	337	24.565661907196045	0:01
96.2%	48100	96.1999999999572	-8991.880859375	297.949436147158	337	24.616300106048584	0:00
96.4%	48200	96.39999999995673	-8872.15625	297.4131404584451	337	24.66737723350525	0:00
96.6%	48300	96.59999999995627	-9237.8095703125	298.66130242379893	337	24.717761993408203	0:00
96.8%	48400	96.7999999999558	-9194.27734375	302.5898907870344	337	24.768948078155518	0:00
97.0%	48500	96.99999999995534	-9199.138671875	304.2540188823166	337	24.836855173110962	0:00
97.2%	48600	97.19999999995487	-9123.5537109375	305.7595534504894	337	24.887473106384277	0:00
97.4%	48700	97.3999999999544	-9043.3798828125	301.005637932142	337	24.93870997428894	0:00
97.6%	48800	97.59999999995394	-8927.046875	299.70759718992866	337	24.98843812942505	0:00
97.8%	48900	97.79999999995347	-8938.5908203125	301.64560385768016	337	25.040303230285645	0:00
98.0%	49000	97.999999999953	-9024.16796875	296.67644047150696	337	25.090704202651978	0:00
98.2%	49100	98.19999999995254	-9181.4599609375	295.59341620906144	337	25.141385078430176	0:00
98.4%	49200	98.39999999995207	-8968.0458984375	292.40887430295385	337	25.19313931465149	0:00
98.6%	49300	98.5999999999516	-9210.2734375	301.24070303842507	337	25.243406057357788	0:00
98.8%	49400	98.79999999995114	-9016.2919921875	296.8357404187958	337	25.29308009147644	0:00
99.0%	49500	98.99999999995067	-8989.498046875	302.58086898850155	337	25.34345316886902	0:00
99.2%	49600	99.19999999995021	-9378.4267578125	302.4425440801723	337	25.395385026931763	0:00
99.4%	49700	99.39999999994974	-9280.826171875	300.7793875147501	337	25.445261001586914	0:00
99.6%	49800	99.59999999994928	-9056.34765625	291.41118705961765	337	25.497725248336792	0:00
99.8%	49900	99.79999999994881	-9281.6806640625	300.2732797338063	337	25.549320936203003	0:00
100.0%	50000	99.99999999994834	-9326.6240234375	297.35183727212575	337	25.59943127632141	0:00
